method,query_idx,query_name,status,skip_reason,module_weight,original_top1_name,reranked_top1_name,changed,original_norm_l2,reranked_norm_l2,original_acc_at_0_1,reranked_acc_at_0_1,original_recall,reranked_recall,original_cosine,reranked_cosine,original_module,reranked_module,module_consensus_score,rerank_score,original_similarity,reranked_similarity,topk_names,topk_scores,metric_impl
TRR,1204,Midwest Emo - Natural Body Edit,ok,,0.15,Tremolo Surf,Tremolo Surf,False,0.18240756898738056,0.18240756898738056,0.7333333333333333,0.7333333333333333,0.5909090909090909,0.5909090909090909,0.8538851113410815,0.8538851113410815,0.3333333333333333,0.3333333333333333,0.8020901483,1.10256676,0.9822532377671206,0.9822532377671206,"[""Tremolo Surf"", ""Dreamy Shoegaze"", ""Dreamy Shoegaze Ethereal"", ""Dreamy Shoegaze - Ethereal Wash Mix"", ""Dreamy Shoegaze - Cloud Reverb Pass""]","[0.9822532377671206, 0.9329863653942134, 0.9329863653942134, 0.9329863653942134, 0.9329863653942134]",oracle_free_active_module_consensus
TRR,1234,Midwest Emo - Bright Air Version,ok,,0.15,Tremolo Surf,Tremolo Surf,False,0.18240756898738056,0.18240756898738056,0.7333333333333333,0.7333333333333333,0.5909090909090909,0.5909090909090909,0.8538851113410815,0.8538851113410815,0.3333333333333333,0.3333333333333333,0.8020901483,1.10256676,0.9822532377671206,0.9822532377671206,"[""Tremolo Surf"", ""Dreamy Shoegaze"", ""Dreamy Shoegaze Ethereal"", ""Dreamy Shoegaze - Ethereal Wash Mix"", ""Dreamy Shoegaze - Cloud Reverb Pass""]","[0.9822532377671206, 0.9329863653942134, 0.9329863653942134, 0.9329863653942134, 0.9329863653942134]",oracle_free_active_module_consensus
TRR,1264,Midwest Emo - Round Note Cut,ok,,0.15,Tremolo Surf,Tremolo Surf,False,0.18240756898738056,0.18240756898738056,0.7333333333333333,0.7333333333333333,0.5909090909090909,0.5909090909090909,0.8538851113410815,0.8538851113410815,0.3333333333333333,0.3333333333333333,0.8020901483,1.10256676,0.9822532377671206,0.9822532377671206,"[""Tremolo Surf"", ""Dreamy Shoegaze"", ""Dreamy Shoegaze Ethereal"", ""Dreamy Shoegaze - Ethereal Wash Mix"", ""Dreamy Shoegaze - Cloud Reverb Pass""]","[0.9822532377671206, 0.9329863653942134, 0.9329863653942134, 0.9329863653942134, 0.9329863653942134]",oracle_free_active_module_consensus
TRR,248,Talk Box Funk,ok,,0.15,Schlager Pop,Schlager Pop,False,0.2539874505757091,0.2539874505757091,0.65,0.65,0.7272727272727273,0.7272727272727273,0.7751607931888954,0.7751607931888954,0.3333333333333333,0.3333333333333333,0.8462699312,0.9067538956,0.7798134058814915,0.7798134058814915,"[""Schlager Pop"", ""Electro Swing"", ""Jazz Fusion Complex"", ""Dungeon Core"", ""G-funk Synth""]","[0.7798134058814915, 0.7796640793881222, 0.7490354508906362, 0.7418700505412157, 0.734087920202336]",oracle_free_active_module_consensus
TRR,1054,Lo-Fi Bedroom Pop Indie,ok,,0.15,Neo-Soul Rhythm Motown,Neo-Soul Rhythm Motown,False,0.05552035665692328,0.05552035665692328,0.8717948717948718,0.8717948717948718,0.7916666666666666,0.7916666666666666,0.9912550362678914,0.9912550362678914,1.0,1.0,0.9602544459,0.9551128112,0.8110746443475716,0.8110746443475716,"[""Neo-Soul Rhythm Motown"", ""Philadelphia Soul Philly"", ""Microtonal Fusion Void"", ""Lo-Fi Bedroom Pop Sparkle"", ""Hyperpop Glitch Bass""]","[0.8110746443475716, 0.7852965584118763, 0.7849953615331471, 0.7846312846456396, 0.7841061544396313]",oracle_free_active_module_consensus
TRR,865,Free Jazz Avantgarde Blue,ok,,0.15,Contemporary Jazz Nocturne,Contemporary Jazz Nocturne,False,0.07620329789420995,0.07620329789420995,0.7948717948717948,0.7948717948717948,0.6666666666666666,0.6666666666666666,0.9832355289514088,0.9832355289514088,1.0,1.0,1.0,0.9943989905,0.8443989905381988,0.8443989905381988,"[""Contemporary Jazz Nocturne"", ""Contemporary Jazz Blue"", ""Contemporary Jazz Velvet"", ""Cool Jazz Vibe"", ""Afrobeat Guitar Sunset""]","[0.8443989905381988, 0.8412643805680922, 0.8322944815099316, 0.824230820632692, 0.8239883239727761]",oracle_free_active_module_consensus
TRR,343,Emo Piano,ok,,0.15,Desert Rock Fuzz,Desert Rock Fuzz,False,0.01105810214860207,0.01105810214860207,1.0,1.0,1.0,1.0,0.999704764837088,0.999704764837088,1.0,1.0,0.8451162581,0.9923680164,0.8656005776500914,0.8656005776500914,"[""Desert Rock Fuzz"", ""Space Rock Delay"", ""New Wave Clean"", ""Gritty Synth"", ""Grime UK""]","[0.8656005776500914, 0.8458674606408193, 0.8036877877733289, 0.7779427076771095, 0.7730295460451317]",oracle_free_active_module_consensus
TRR,645,Deep House Synth,ok,,0.15,Celtic Folk Moonrise,Celtic Folk Moonrise,False,0.2007260436888888,0.2007260436888888,0.7045454545454546,0.7045454545454546,0.5357142857142857,0.5357142857142857,0.8962929709191143,0.8962929709191143,0.8333333333333334,0.8333333333333334,1.0,0.9829239405,0.8329239405202562,0.8329239405202562,"[""Celtic Folk Moonrise"", ""Indian Classical Sitar Moonrise"", ""K-Pop Shimmer Heritage"", ""Indian Classical Sitar Heritage"", ""Power Pop Sparkle""]","[0.8329239405202562, 0.8281126798135281, 0.8253896995179129, 0.8228068853205674, 0.8225665925286402]",oracle_free_active_module_consensus
TRR,999,Americana Alt Outlaw,ok,,0.15,Western Swing Pickin,Western Swing Pickin,False,0.06737633867301465,0.06737633867301465,0.8717948717948718,0.8717948717948718,0.7916666666666666,0.7916666666666666,0.9856361658738982,0.9856361658738982,1.0,1.0,1.0,0.9760857969,0.8260857969327782,0.8260857969327782,"[""Western Swing Pickin"", ""Motown Soul Memphis"", ""Latin Rock Fusion Heritage"", ""Memphis Soul Groove"", ""K-Pop Shimmer Sahara""]","[0.8260857969327782, 0.8182382713555499, 0.801376411959748, 0.7595258965475593, 0.743284134651921]",oracle_free_active_module_consensus
TRR,498,Spanish Guitar,ok,,0.15,Chillstep Ambient,Chillstep Ambient,False,0.059072184842750224,0.059072184842750224,0.9285714285714286,0.9285714285714286,0.8636363636363636,0.8636363636363636,0.9841250201109486,0.9841250201109486,0.75,0.75,1.0,0.9195445006,0.7695445005897699,0.7695445005897699,"[""Chillstep Ambient"", ""Spanish Flamenco"", ""Neofolk Acoustic"", ""Kalimba Melody"", ""Nordic Noir""]","[0.7695445005897699, 0.7600626564664947, 0.752493832933787, 0.7513929132427093, 0.7397421301802982]",oracle_free_active_module_consensus
TRR,118,Flamenco Fusion,ok,,0.15,Congolese Rumba,Congolese Rumba,False,0.2443025302374547,0.2443025302374547,0.631578947368421,0.631578947368421,0.4444444444444444,0.4444444444444444,0.7870177208657689,0.7870177208657689,0.4444444444444444,0.4444444444444444,0.9024751611,0.9242790694,0.7889077952197538,0.7889077952197538,"[""Congolese Rumba"", ""Somali Hip Hop"", ""Reggae Dubplate"", ""German Schlager"", ""City Pop Smooth""]","[0.7889077952197538, 0.7664731035935848, 0.7615287920941156, 0.7432569414823449, 0.7386647218452622]",oracle_free_active_module_consensus
TRR,983,Country Rock Twang Outlaw,ok,,0.15,Synth Pop Glimmer,Synth Pop Glimmer,False,0.058785273272340094,0.058785273272340094,0.8717948717948718,0.8717948717948718,0.7916666666666666,0.7916666666666666,0.9903490927170565,0.9903490927170565,1.0,1.0,1.0,1.007405289,0.8574052890036581,0.8574052890036581,"[""Synth Pop Glimmer"", ""Latin Rock Fusion Tropical"", ""Dream Pop Sparkle"", ""Latin Rock Fusion Sunset"", ""Chamber Pop Hazy""]","[0.8574052890036581, 0.8430516344310324, 0.8429481000998155, 0.8334064119072656, 0.8252720302896128]",oracle_free_active_module_consensus
TRR,332,Dirty South Trap,ok,,0.15,West Coast Hip Hop,West Coast Hip Hop,False,0.018778424095515875,0.018778424095515875,1.0,1.0,1.0,1.0,0.9993173467715412,0.9993173467715412,1.0,1.0,0.8735479496,0.7737101793,0.642677986810983,0.642677986810983,"[""West Coast Hip Hop"", ""Memphis Rap"", ""Sonic Youth Noise"", ""Funky Bassline"", ""Piano House""]","[0.642677986810983, 0.6366381366553727, 0.6119185651355171, 0.6063973339282653, 0.58463929134607]",oracle_free_active_module_consensus
TRR,84,Cloud Rap Ethereal,ok,,0.15,Floating Synth,Floating Synth,False,0.010541492509861188,0.010541492509861188,1.0,1.0,1.0,1.0,0.9997828722495185,0.9997828722495185,1.0,1.0,1.0,0.9276506023,0.777650602258756,0.777650602258756,"[""Floating Synth"", ""Lush Reverb Pad"", ""Arpeggiated Synth"", ""Nashville Sound"", ""Snowy Ambient""]","[0.777650602258756, 0.770772113790053, 0.7651052172952523, 0.7572310931379338, 0.7517146462824497]",oracle_free_active_module_consensus
TRR,365,Ghostly Pad,ok,,0.15,Rainforest Ambient,Rainforest Ambient,False,0.012895955141463149,0.012895955141463149,1.0,1.0,1.0,1.0,0.9997105197294182,0.9997105197294182,1.0,1.0,1.0,0.9676130701,0.8176130700933024,0.8176130700933024,"[""Rainforest Ambient"", ""Impressionist Piano"", ""Prog Rock Complex"", ""Oceanic Ambient"", ""Northern Soul""]","[0.8176130700933024, 0.7431190821092868, 0.742386693526508, 0.716855045820166, 0.7151691114602079]",oracle_free_active_module_consensus
TRR,812,Technical Thrash Chaos,ok,,0.15,Technical Thrash Rage,Technical Thrash Rage,False,0.0424889416664608,0.0424889416664608,0.8974358974358975,0.8974358974358975,0.7777777777777778,0.7777777777777778,0.9944033526435564,0.9944033526435564,1.0,1.0,0.8717917925,1.0599066745,0.9291379056594145,0.9291379056594145,"[""Technical Thrash Rage"", ""Nu Metal 7-String Onslaught"", ""Techno Industrial Bass"", ""Sludge Metal Chaos"", ""Complex Jazz Fusion Blue""]","[0.9291379056594145, 0.8993191173322497, 0.8401890383691725, 0.8345635404159398, 0.8242637766855496]",oracle_free_active_module_consensus
TRR,938,Modern R&B Sweet,ok,,0.15,Middle Eastern Moonrise,Overtone Drone Aether,True,0.0,0.35809995967868385,1.0,0.5961538461538461,1.0,0.5,0.9999999999999999,0.6702944141635223,1.0,0.5714285714285714,0.9292532322,0.904003557,0.7728279948520707,0.7646155722188522,"[""Middle Eastern Moonrise"", ""Overtone Drone Aether"", ""Dark Ambient Drone Prism"", ""Dark Ambient Drone Glitch"", ""Modular Hybrid Flux""]","[0.7728279948520707, 0.7646155722188522, 0.7311471532176739, 0.7228140956238619, 0.6498828282593812]",oracle_free_active_module_consensus
TRR,717,Overtone Drone Static,ok,,0.15,Synthwave Guitar Neon,Synthwave Guitar Neon,False,0.2617993956443875,0.2617993956443875,0.6382978723404256,0.6382978723404256,0.6071428571428571,0.6071428571428571,0.8412516059712138,0.8412516059712138,0.7142857142857143,0.7142857142857143,0.7678157063,1.0027717848,0.8875994288628248,0.8875994288628248,"[""Synthwave Guitar Neon"", ""Raw Black Metal Wrath"", ""Country Rock Twang Rambler"", ""Prepared Guitar Drift"", ""Modern R&B Soulful""]","[0.8875994288628248, 0.8528877669489507, 0.8429020670567402, 0.8342719897634105, 0.8332656774241454]",oracle_free_active_module_consensus
TRR,656,UK Garage Wave,ok,,0.15,Britpop Sparkle,Britpop Sparkle,False,0.17487697750725756,0.17487697750725756,0.6818181818181818,0.6818181818181818,0.5,0.5,0.9203375944703465,0.9203375944703465,0.8333333333333334,0.8333333333333334,0.9601298642,1.0268168703,0.8827973906469722,0.8827973906469722,"[""Britpop Sparkle"", ""Gypsy Jazz Manouche Nocturne"", ""Glitch Noise Glitch"", ""Power Pop Glimmer"", ""Acid Jazz Funk Improv""]","[0.8827973906469722, 0.8632360408809671, 0.8610951615864655, 0.8582607103922969, 0.8541102169797689]",oracle_free_active_module_consensus
TRR,1048,Power Pop Hazy,ok,,0.15,Nu Metal 7-String Doom,Nu Metal 7-String Doom,False,0.2601858954882908,0.2601858954882908,0.7592592592592593,0.7592592592592593,0.6,0.6,0.737509953904222,0.737509953904222,0.3333333333333333,0.3333333333333333,0.8013498056,1.0332310746,0.9130286037091659,0.9130286037091659,"[""Nu Metal 7-String Doom"", ""Power Metal Epic Rage"", ""Country Rock Twang Rambler"", ""Trap Metal Neon"", ""Indie Pop Jangle Charm""]","[0.9130286037091659, 0.8993482511712194, 0.8987461233055813, 0.8901525613745092, 0.8842571180255172]",oracle_free_active_module_consensus
TRR,504,Sub-Bass Drone,ok,,0.15,Hauntology Library,Hauntology Library,False,0.01163648142947424,0.01163648142947424,1.0,1.0,1.0,1.0,0.9997302317196389,0.9997302317196389,1.0,1.0,1.0,1.005020805,0.8550208050203706,0.8550208050203706,"[""Hauntology Library"", ""Ethereal Female Vocals"", ""Atmospheric Grime"", ""Shamanic Drum"", ""Floating Synth""]","[0.8550208050203706, 0.7183404018114401, 0.7016032825779419, 0.6531022073634283, 0.6480281902710675]",oracle_free_active_module_consensus
TRR,461,Power Ballad,ok,,0.15,Oriental Synth,Oriental Synth,False,0.11349819236078491,0.11349819236078491,0.8205128205128205,0.8205128205128205,0.7941176470588235,0.7941176470588235,0.970527276133143,0.970527276133143,1.0,1.0,0.8898121789,0.9059183575,0.7724465306691426,0.7724465306691426,"[""Oriental Synth"", ""Baroque Pop"", ""Okinawan Folk"", ""Lofi Study Beats"", ""Tango Dramatic""]","[0.7724465306691426, 0.7245359203688506, 0.7231447354386278, 0.7169758658808606, 0.7089176370674986]",oracle_free_active_module_consensus
TRR,281,2-Step Garage,ok,,0.15,Conga Afro,Conga Afro,False,0.24473262555856737,0.24473262555856737,0.631578947368421,0.631578947368421,0.4444444444444444,0.4444444444444444,0.7847983046664018,0.7847983046664018,0.4444444444444444,0.4444444444444444,1.0,0.9562809673,0.806280967303562,0.806280967303562,"[""Conga Afro"", ""Punk Ska"", ""VHS Glitch"", ""Hi-NRG Dance"", ""Electro Swing""]","[0.806280967303562, 0.7736174444447033, 0.7606076141650516, 0.7572709302201621, 0.7557763614285624]",oracle_free_active_module_consensus
TRR,593,Trap Metal Pulse,ok,,0.15,Country Rock Twang Rambler,Country Rock Twang Rambler,False,0.19999699947737376,0.19999699947737376,0.6818181818181818,0.6818181818181818,0.5,0.5,0.9047124758919568,0.9047124758919568,0.8333333333333334,0.8333333333333334,1.0,0.9880156351,0.8380156350705416,0.8380156350705416,"[""Country Rock Twang Rambler"", ""Synth Pop Glimmer"", ""Gypsy Jazz Manouche Nocturne"", ""Philadelphia Soul Philly"", ""Dream Pop Sparkle""]","[0.8380156350705416, 0.8355793813319765, 0.8173071361054132, 0.8151897162654049, 0.8127729632885932]",oracle_free_active_module_consensus
TRR,429,Neo-Classical Metal,ok,,0.15,Teen Pop Bubble,Teen Pop Bubble,False,0.10975372219322495,0.10975372219322495,0.7692307692307693,0.7692307692307693,0.7352941176470589,0.7352941176470589,0.9731613916071022,0.9731613916071022,1.0,1.0,0.9783999432,0.9840081216,0.837248130078016,0.837248130078016,"[""Teen Pop Bubble"", ""Rave Stabs"", ""IDM Glitch"", ""Cosmic Disco"", ""Gritty Synth""]","[0.837248130078016, 0.7833453609080365, 0.7710468416246493, 0.7565220929911656, 0.7434019016406378]",oracle_free_active_module_consensus
TRR,845,Gypsy Jazz Manouche Crescendo,ok,,0.15,Contemporary Jazz Groove,Contemporary Jazz Groove,False,0.06737633867301465,0.06737633867301465,0.8717948717948718,0.8717948717948718,0.7916666666666666,0.7916666666666666,0.9856361658738982,0.9856361658738982,1.0,1.0,1.0,0.9875049133,0.8375049132976472,0.8375049132976472,"[""Contemporary Jazz Groove"", ""Nashville Session Dusty"", ""Bossa Nova Acoustic Mystic"", ""Smooth Jazz Lead Groove"", ""Indie Pop Jangle Shimmer""]","[0.8375049132976472, 0.7799001382865015, 0.7797254783138086, 0.7792461438099861, 0.7777331697890943]",oracle_free_active_module_consensus
TRR,603,Hyperpop Glitch Cyber,ok,,0.15,Power Pop Radio,Power Pop Radio,False,0.14518037497659922,0.14518037497659922,0.7272727272727273,0.7272727272727273,0.5714285714285714,0.5714285714285714,0.945226727931622,0.945226727931622,0.8333333333333334,0.8333333333333334,0.8421711542,0.9913678161,0.8650421429266524,0.8650421429266524,"[""Power Pop Radio"", ""Britpop Hazy"", ""Mathcore Dissonant Rage"", ""Latin Rock Fusion Heritage"", ""Prepared Guitar Aether""]","[0.8650421429266524, 0.840312847332015, 0.8187626141492788, 0.8011764908713297, 0.7960360833441047]",oracle_free_active_module_consensus
TRR,977,Country Rock Twang Twang,ok,,0.15,Post-Metal Swell Venom,Post-Metal Swell Venom,False,0.2671573505420596,0.2671573505420596,0.7222222222222222,0.7222222222222222,0.52,0.52,0.7371304854958503,0.7371304854958503,0.3333333333333333,0.3333333333333333,0.8004060076,1.0176522478,0.8975913466723251,0.8975913466723251,"[""Post-Metal Swell Venom"", ""Chamber Pop Hazy"", ""Country Rock Twang Rambler"", ""Britpop Charm"", ""Deathcore Breakdown Fury""]","[0.8975913466723251, 0.8829044567662147, 0.8700379346909209, 0.8614696933772383, 0.8542136298893981]",oracle_free_active_module_consensus
TRR,916,Southern Soul Gospel Soulful,ok,,0.15,Chicago Soul Philly,Chicago Soul Philly,False,0.05410936997546486,0.05410936997546486,0.8717948717948718,0.8717948717948718,0.7916666666666666,0.7916666666666666,0.9899726233185597,0.9899726233185597,1.0,1.0,0.9201514961,0.9389228799,0.8009001554421133,0.8009001554421133,"[""Chicago Soul Philly"", ""Reverse Ambient Drift"", ""Nashville Session Outlaw"", ""Reverse Ambient Void"", ""Bossa Nova Acoustic Voyage""]","[0.8009001554421133, 0.7809852312122526, 0.7647745518655527, 0.7642326211920287, 0.7594814026417476]",oracle_free_active_module_consensus
TRR,220,Sega Mauritian,ok,,0.15,South African House,South African House,False,0.2592978048665371,0.2592978048665371,0.5614035087719298,0.5614035087719298,0.5,0.5,0.7792704544413679,0.7792704544413679,0.4444444444444444,0.4444444444444444,1.0,0.9948889274,0.8448889273753988,0.8448889273753988,"[""South African House"", ""Samba Funk"", ""Multicultural Fusion"", ""Desert Blues"", ""Dancy Synthpop""]","[0.8448889273753988, 0.8250971169015293, 0.8233100323309315, 0.7945918789792479, 0.7891819669795492]",oracle_free_active_module_consensus
TRR,869,Free Jazz Avantgarde Crescendo,ok,,0.15,Country Rock Twang Rambler,Country Rock Twang Rambler,False,0.08415175577395723,0.08415175577395723,0.8205128205128205,0.8205128205128205,0.7083333333333334,0.7083333333333334,0.9769269618489432,0.9769269618489432,1.0,1.0,0.9608683141,1.0536443593,0.9095141122211017,0.9095141122211017,"[""Country Rock Twang Rambler"", ""Complex Jazz Fusion Improv"", ""Chamber Pop Hazy"", ""Glitch Noise Glitch"", ""Smooth Jazz Lead Vibe""]","[0.9095141122211017, 0.8986815113811847, 0.8854372665988769, 0.8636316788319748, 0.8567117757102151]",oracle_free_active_module_consensus
TRR,241,Stripped Acoustic,ok,,0.15,Piano Ballad,Piano Ballad,False,0.24246328330483932,0.24246328330483932,0.6666666666666666,0.6666666666666666,0.7727272727272727,0.7727272727272727,0.7771504244009603,0.7771504244009603,0.3333333333333333,0.3333333333333333,0.782113381,0.9755639151,0.8582469079544379,0.8582469079544379,"[""Piano Ballad"", ""Broken Beat"", ""Experimental Folk"", ""Crunk Bounce"", ""Flamenco Guitar""]","[0.8582469079544379, 0.8166525757042764, 0.7993635052939396, 0.7942368513975848, 0.7938886706302581]",oracle_free_active_module_consensus
TRR,831,Complex Jazz Fusion Groove,ok,,0.15,Latin Rock Fusion Sunset,Latin Rock Fusion Sunset,False,0.06723273967208314,0.06723273967208314,0.8461538461538461,0.8461538461538461,0.75,0.75,0.9859606870194455,0.9859606870194455,1.0,1.0,1.0,0.8714721808,0.7214721808216719,0.7214721808216719,"[""Latin Rock Fusion Sunset"", ""Country Rock Twang Frontier"", ""Deep House Pulse"", ""Southern Soul Gospel Memphis"", ""Contemporary Jazz Blue""]","[0.7214721808216719, 0.718294255188338, 0.7146018313832212, 0.7143578782624389, 0.7115986219320466]",oracle_free_active_module_consensus
TRR,534,Reggae Skank Mystic,ok,,0.15,Motown Soul Smooth,Motown Soul Smooth,False,0.054119064039426644,0.054119064039426644,0.9230769230769231,0.9230769230769231,0.875,0.875,0.989696153625742,0.989696153625742,1.0,1.0,1.0,0.9381545875,0.7881545874752027,0.7881545874752027,"[""Motown Soul Smooth"", ""Neo-Soul Rhythm Soulful"", ""Modern R&B Memphis"", ""Reggae Skank Sahara"", ""Memphis Soul Soulful""]","[0.7881545874752027, 0.7210118714842153, 0.7197452101135038, 0.7112519155323186, 0.7073558227303527]",oracle_free_active_module_consensus
TRR,282,3-Chord Punk,ok,,0.15,Distorted Cassette,Scandinavian Black Metal,True,0.11412280878538213,0.2658227152233205,0.6410256410256411,0.6206896551724138,0.5882352941176471,0.4411764705882353,0.9773404719936704,0.7350154227941632,1.0,0.5555555555555556,0.9213023486,0.9807724901,0.8546598447924176,0.8425771378232998,"[""Distorted Cassette"", ""Scandinavian Black Metal"", ""K-Pop Polished"", ""Britpop Jangle"", ""Cosmic Disco""]","[0.8546598447924176, 0.8425771378232998, 0.8394457809317785, 0.8197297242384789, 0.8100636906455994]",oracle_free_active_module_consensus
TRR,537,K-Pop Shimmer Sunset,ok,,0.15,Britpop Shimmer,Deathcore Breakdown Rage,True,0.0626569325749138,0.2686332833664291,0.8974358974358975,0.7222222222222222,0.8333333333333334,0.52,0.9880178385237505,0.7319872209027352,1.0,0.3333333333333333,0.8656848613,0.9980169343,0.8996920579044392,0.8681642050850832,"[""Britpop Shimmer"", ""Deathcore Breakdown Rage"", ""Raw Black Metal Rage"", ""Raw Black Metal Onslaught"", ""Latin Rock Fusion Tropical""]","[0.8996920579044392, 0.8681642050850832, 0.8678025298453722, 0.8651266449509181, 0.8557565769156853]",oracle_free_active_module_consensus
TRR,722,Modular Hybrid Echo,ok,,0.15,Memphis Soul Philly,Memphis Soul Philly,False,0.3553498032905949,0.3553498032905949,0.5961538461538461,0.5961538461538461,0.4642857142857143,0.4642857142857143,0.6559961955029906,0.6559961955029906,0.5714285714285714,0.5714285714285714,0.6848939098,1.0009753486,0.8982412621315632,0.8982412621315632,"[""Memphis Soul Philly"", ""Granular Texture Drift"", ""Funeral Doom Onslaught"", ""Post-Metal Swell Onslaught"", ""Shoegaze Wall Aether""]","[0.8982412621315632, 0.8213864628009221, 0.8172509837603111, 0.8116655260043335, 0.751311391227568]",oracle_free_active_module_consensus
TRR,857,Cool Jazz Blue,ok,,0.15,Techno Industrial Neon,Mathcore Dissonant Onslaught,True,0.17209044654413955,0.2673289839970455,0.6818181818181818,0.7037037037037037,0.625,0.48,0.9216355000920554,0.7359129939378833,0.8333333333333334,0.3333333333333333,0.8655046886,1.0246934753,0.901580757092752,0.894867771988938,"[""Techno Industrial Neon"", ""Mathcore Dissonant Onslaught"", ""Sludge Metal Chaos"", ""Cool Jazz Smoky"", ""Power Metal Epic Doom""]","[0.901580757092752, 0.894867771988938, 0.8624092101108054, 0.8528772603893069, 0.8365157539154654]",oracle_free_active_module_consensus
TRR,400,Karaoke Pop,ok,,0.15,Zouk Rhythm,Zouk Rhythm,False,0.09907297681042078,0.09907297681042078,0.7692307692307693,0.7692307692307693,0.7352941176470589,0.7352941176470589,0.981452421765046,0.981452421765046,1.0,1.0,1.0,0.9220468111,0.772046811073469,0.772046811073469,"[""Zouk Rhythm"", ""Sophisti-Pop"", ""Persian Classical Fusion"", ""Schlager Pop"", ""Italo Disco""]","[0.772046811073469, 0.7717026747316911, 0.751238078515386, 0.7373954744749349, 0.7279616857099063]",oracle_free_active_module_consensus
TRR,699,Spectral Freeze Drift,ok,,0.15,Celtic Folk Sahara,Celtic Folk Sahara,False,0.3426471397416449,0.3426471397416449,0.5961538461538461,0.5961538461538461,0.4642857142857143,0.4642857142857143,0.6902272730346852,0.6902272730346852,0.5714285714285714,0.5714285714285714,0.959594155,0.9801563661,0.8362172428605348,0.8362172428605348,"[""Celtic Folk Sahara"", ""Modular Hybrid Aether"", ""Chamber Pop Charm"", ""Indian Classical Sitar Mystic"", ""Middle Eastern Heritage""]","[0.8362172428605348, 0.8311831899102378, 0.827420202270156, 0.8215954607665128, 0.7977569399413857]",oracle_free_active_module_consensus
TRR,1005,Indie Pop Jangle Radio,ok,,0.15,Latin Rock Fusion Andean,Latin Rock Fusion Andean,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,0.6817892198,0.9315621291,0.8292937461142401,0.8292937461142401,"[""Latin Rock Fusion Andean"", ""Granular Texture Flux"", ""Folk Metal Acoustic Mayhem"", ""Deathcore Breakdown Fury"", ""Prepared Guitar Aether""]","[0.8292937461142401, 0.8153463432746118, 0.8087504963149409, 0.8086718511312116, 0.807872545655046]",oracle_free_active_module_consensus
TRR,849,Acid Jazz Funk Blue,ok,,0.15,Free Jazz Avantgarde Improv,Free Jazz Avantgarde Improv,False,0.08211662541274665,0.08211662541274665,0.8717948717948718,0.8717948717948718,0.7916666666666666,0.7916666666666666,0.9798174643791777,0.9798174643791777,1.0,1.0,0.8795820577,0.9712318646,0.839294555967587,0.839294555967587,"[""Free Jazz Avantgarde Improv"", ""Funeral Doom Mayhem"", ""Indie Pop Jangle Shimmer"", ""Cool Jazz Groove"", ""Contemporary Jazz Blue""]","[0.839294555967587, 0.8363483351354695, 0.8334055847922025, 0.829112253806199, 0.8290671064593553]",oracle_free_active_module_consensus
TRR,972,Nashville Session Honky,ok,,0.15,Lo-Fi Bedroom Pop Dream,Lo-Fi Bedroom Pop Dream,False,0.07620329789420995,0.07620329789420995,0.7948717948717948,0.7948717948717948,0.6666666666666666,0.6666666666666666,0.9832355289514088,0.9832355289514088,1.0,1.0,1.0,0.9862964983,0.836296498267106,0.836296498267106,"[""Lo-Fi Bedroom Pop Dream"", ""Latin Jazz Groove"", ""Cool Jazz Nocturne"", ""Latin Jazz Nocturne"", ""Philadelphia Soul Smooth""]","[0.836296498267106, 0.8130300837576001, 0.7850445617503736, 0.784463018696488, 0.7804030224103544]",oracle_free_active_module_consensus
TRR,716,Overtone Drone Glitch,ok,,0.15,Latin Rock Fusion Moonrise,Latin Rock Fusion Moonrise,False,0.3133540412425017,0.3133540412425017,0.5961538461538461,0.5961538461538461,0.4642857142857143,0.4642857142857143,0.7127247128156561,0.7127247128156561,0.5714285714285714,0.5714285714285714,0.9598628763,0.8685807402,0.7246013087774881,0.7246013087774881,"[""Latin Rock Fusion Moonrise"", ""Reverse Ambient Glitch"", ""Hyperpop Glitch Beat"", ""Bossa Nova Acoustic Andean"", ""Motown Soul Motown""]","[0.7246013087774881, 0.7080629021067273, 0.7077857265047903, 0.6941809708479452, 0.6935885383822012]",oracle_free_active_module_consensus
TRR,919,Southern Soul Gospel Motown,ok,,0.15,Complex Jazz Fusion Smoky,Complex Jazz Fusion Smoky,False,0.06799606291157127,0.06799606291157127,0.8717948717948718,0.8717948717948718,0.7916666666666666,0.7916666666666666,0.9854137212636469,0.9854137212636469,1.0,1.0,1.0,1.0288659688,0.8788659688439499,0.8788659688439499,"[""Complex Jazz Fusion Smoky"", ""Complex Jazz Fusion Improv"", ""UK Garage Beat"", ""Free Jazz Avantgarde Vibe"", ""UK Garage Bass""]","[0.8788659688439499, 0.854901794854718, 0.8412302265991888, 0.8279319973594378, 0.8256059089458312]",oracle_free_active_module_consensus
