method,metric_impl,pnr_at_10_t0_05,pnr_at_10_t0_10,pnr_at_10_t0_15,pnr_at_1_t0_05,pnr_at_1_t0_10,pnr_at_1_t0_15,pnr_at_5_t0_05,pnr_at_5_t0_10,pnr_at_5_t0_15,query_idx,query_name,skip_reason,status,top1_acc_at_0_1,top1_cosine,top1_legacy_module_jaccard,top1_module,top1_name,top1_norm_l2,top1_recall,top1_switch_accuracy,top1_switch_f1,top1_switch_precision,top1_switch_recall,topk_names,topk_scores
FeatureNN,protocol_ab_unified_evaluator_v1,0,1,1,0,0,0,0,0,0,256,Tibetan Singing Bowl,,ok,0.543859649122807,0.7446277383788528,0.4444444444444444,0.4444444444444444,Pixel Art Chiptune,0.2901977994894869,0.4583333333333333,0.4444444444444444,0.6153846153846153,0.4444444444444444,1.0,"[""Pixel Art Chiptune"", ""Modular Hybrid Prism"", ""Free Jazz Avantgarde Vibe"", ""Soul Clap Sweet"", ""Reverb Drenched"", ""Southern Soul Gospel Motown"", ""Film Noir Jazz"", ""Glitch Noise Glitch"", ""Afrobeat Guitar Sunset"", ""Complex Jazz Fusion Nocturne""]","[0.9888734608091073, 0.9861536480750998, 0.9798399555452497, 0.9780635635474316, 0.9759350339879143, 0.9712878814953212, 0.9703947343166772, 0.9631411670937673, 0.9625798532554345, 0.9625321374705569]"
FeatureNN,protocol_ab_unified_evaluator_v1,0,1,1,0,0,0,0,1,1,139,Hyperpop Saturated,,ok,0.5849056603773585,0.7874549427674644,0.5555555555555556,0.5555555555555556,Americana Alt Honky,0.2622938791257842,0.4722222222222222,0.5555555555555556,0.7142857142857143,1.0,0.5555555555555556,"[""Americana Alt Honky"", ""Rave Stabs"", ""Post-Metal Swell Onslaught"", ""Memphis Soul"", ""Spring Reverb Surf"", ""Surf Rock Reverb"", ""Techno Industrial Beat"", ""Sludge Metal Wrath"", ""Trap Metal Aggressive"", ""Mathcore Chaotic""]","[0.9621010951735348, 0.9295221263219762, 0.9233076053232392, 0.9228182156470258, 0.9220474764211167, 0.9213042253955831, 0.9136701377186193, 0.910689127780349, 0.9104495632443261, 0.9103549243237462]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,1,1,1,299,Bitcrushed Drums,,ok,0.546875,0.6076991486734515,0.3333333333333333,0.3333333333333333,Piano House,0.3303975538540083,0.3235294117647059,0.3333333333333333,0.5,1.0,0.3333333333333333,"[""Piano House"", ""Golden Age Hip Hop"", ""Tweed Breakup"", ""Tweed Breakup - Vintage Drive Mix"", ""Tweed Breakup - Raw Amp Pass"", ""Tweed Breakup - Grit Stack Take"", ""Tweed Breakup - Classic Crunch Edit"", ""Tweed Breakup - Hot Valve Version"", ""Tweed Breakup - Saturated Bite Cut"", ""Synth Funk""]","[0.9931846551858426, 0.9911616262180168, 0.9894162886189953, 0.9894162886189953, 0.9894162886189953, 0.9894162886189953, 0.9894162886189953, 0.9894162886189953, 0.9894162886189953, 0.9872927739229482]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,1,1,1,1,1,1,1057,80s Hair Metal Arena,,ok,1.0,0.9999996893193368,1.0,1.0,80s Hair Metal,0.0003336003204272637,1.0,1.0,1.0,1.0,1.0,"[""80s Hair Metal"", ""80s Hair Metal Arena"", ""80s Hair Metal - High Gain Forge"", ""80s Hair Metal - Steel Edge Mix"", ""80s Hair Metal - Palm Mute Crush"", ""80s Hair Metal - Heavy Riff Pass"", ""80s Hair Metal - Wall of Gain Edit"", ""80s Hair Metal - Precision Chug Version"", ""Nu Metal 7-String Mayhem"", ""Bluegrass Flatpick Pickin""]","[0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9264462893727555, 0.9109577767448194]"
FeatureNN,protocol_ab_unified_evaluator_v1,0,1,1,0,0,0,0,0,0,915,Southern Soul Gospel Smooth,,ok,0.6964285714285714,0.6645805605752136,0.2,0.2,Lo-Fi Hip Hop,0.2513062368106057,0.5,0.5555555555555556,0.33333333333333337,1.0,0.2,"[""Lo-Fi Hip Hop"", ""Lo-Fi Hip Hop - Alt Take"", ""Lo-Fi Hip Hop - Studio Mix"", ""Lo-Fi Hip Hop - Session Pass"", ""Lo-Fi Hip Hop - Extended Edit"", ""Lo-Fi Hip Hop - Signature Version"", ""Lo-Fi Hip Hop - Night Drive Cut"", ""Middle Eastern Sunset"", ""Japanese Enka Heritage"", ""Chamber Pop Radio""]","[0.9882999670055502, 0.9882999670055502, 0.9882999670055502, 0.9882999670055502, 0.9882999670055502, 0.9882999670055502, 0.9882999670055502, 0.9867744156593347, 0.9849227570873017, 0.9832478655980084]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,1,1,1,196,Progressive House,,ok,0.6415094339622641,0.7775931200742113,0.5555555555555556,0.5555555555555556,Soul Clap Soulful,0.25983286871432276,0.5555555555555556,0.5555555555555556,0.7142857142857143,1.0,0.5555555555555556,"[""Soul Clap Soulful"", ""Deathcore Breakdown Mayhem"", ""Afrobeat Guitar Moonrise"", ""Soul Clap Smooth"", ""Classic House"", ""Spanky Funk"", ""Reggae Skank Mystic"", ""Cyber R&B"", ""Garage Soul"", ""Zeuhl Avant""]","[0.9904590521293749, 0.9837701043680673, 0.9741053968090709, 0.9737897270014517, 0.9715209429688447, 0.971454522695041, 0.9695679551759895, 0.9654941255942964, 0.9641986357356834, 0.9638888855890554]"
FeatureNN,protocol_ab_unified_evaluator_v1,0,1,1,0,0,0,0,0,0,632,Techno Industrial Wave,,ok,0.5,0.7837654993904999,0.6666666666666666,0.6666666666666666,Garage Soul,0.28409947377081746,0.5,0.6666666666666666,0.8,0.6666666666666666,1.0,"[""Garage Soul"", ""Soul Clap Philly"", ""Nightcore Speed"", ""Nostalgic VHS"", ""Chamber Pop Radio"", ""Outsider House"", ""Classic House"", ""Afrobeat Guitar Sahara"", ""Techno Industrial Synth"", ""Soul Clap Soulful""]","[0.9875986673842735, 0.9829565862878805, 0.9815370893167165, 0.9803689527643694, 0.9795074344203727, 0.9791104126690732, 0.9789651007676252, 0.9765202436417157, 0.9754146701454132, 0.974798648850581]"
FeatureNN,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,300,Blackened Crust,,ok,0.559322033898305,0.6026024337894716,0.375,0.375,Microtonal Fusion Glitch,0.36513898482865736,0.4,0.4444444444444444,0.5454545454545454,0.5,0.6,"[""Microtonal Fusion Glitch"", ""Raw Black Metal Mayhem"", ""Visual Kei Glam"", ""Emo Revival"", ""Deathcore Breakdown Venom"", ""Stoner Doom"", ""Hyperpop Glitch Digital"", ""Sci-Fi Soundtrack"", ""Post-Rock Crescendo"", ""Microtonal Fusion Void""]","[0.9728521123187941, 0.9711424540572665, 0.9707157188981164, 0.9696042382719854, 0.9684016811854417, 0.9670807581133722, 0.9669369492900964, 0.9643561630800439, 0.9635540795652106, 0.9628125859065529]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,1,1,1,1,1,1,79,Calypso Rhythm,,ok,1.0,0.9997544466998683,1.0,1.0,Palm Muted Riff,0.011770761315394168,1.0,1.0,1.0,1.0,1.0,"[""Palm Muted Riff"", ""Synth Pop Sparkle"", ""Free Jazz Avantgarde Improv"", ""Cool Jazz Vibe"", ""Gypsy Jazz Manouche Improv"", ""New Jack Swing"", ""Acid Jazz Funk Velvet"", ""Neo-Soul Rhythm Soulful"", ""Gypsy Jazz Manouche Nocturne"", ""Sonic Youth Noise""]","[0.9903480693859497, 0.9866204102256927, 0.9850905858746152, 0.9838934039841493, 0.9838838823164969, 0.9832442200881732, 0.9832115934998996, 0.9831579048622736, 0.9829646644871731, 0.9827752513911149]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,0,1,1,837,Smooth Jazz Lead Crescendo,,ok,0.5849056603773585,0.8074317594513061,0.5555555555555556,0.5555555555555556,Skweee Synth,0.2523884427595496,0.6153846153846154,0.5555555555555556,0.7142857142857143,0.5555555555555556,1.0,"[""Skweee Synth"", ""Philadelphia Soul Smooth"", ""Indie Pop Jangle Indie"", ""Kraftwerk Style"", ""Motown Soul Memphis"", ""Lo-Fi Bedroom Pop Radio"", ""Prepared Guitar Echo"", ""Microtonal Fusion Drift"", ""Neo-Soul Clean"", ""Neo-Soul Clean Rhythm""]","[0.9865416534883925, 0.9788500563224972, 0.9762030099247784, 0.9752278336415893, 0.9747647930266004, 0.9720106293863595, 0.9717840617582532, 0.9713858424179665, 0.9681802970031526, 0.9681802970031526]"
FeatureNN,protocol_ab_unified_evaluator_v1,0,0,1,0,0,0,0,0,1,696,Granular Texture Prism,,ok,0.5208333333333334,0.8409872256121312,0.6666666666666666,0.6666666666666666,Fado Melancholy,0.2781709271905514,0.43333333333333335,0.6666666666666666,0.8,0.6666666666666666,1.0,"[""Fado Melancholy"", ""Dark Ambient Drone Static"", ""Oceanic Ambient"", ""Snowy Ambient"", ""Rainforest Ambient"", ""Contemporary Jazz Vibe"", ""Acoustic Sim"", ""Acoustic Sim Natural"", ""Acoustic Sim - Warm Room Take"", ""Acoustic Sim - Open Chord Mix""]","[0.9891168819403992, 0.9890973452936314, 0.9871217905283418, 0.9870777846253682, 0.9869615519020432, 0.9865272039411237, 0.986288839116062, 0.986288839116062, 0.986288839116062, 0.986288839116062]"
FeatureNN,protocol_ab_unified_evaluator_v1,0,1,1,0,0,0,0,0,1,635,Synthwave Guitar Cyber,,ok,0.6610169491525424,0.6771162861625046,0.2857142857142857,0.2857142857142857,Mathcore Dissonant Wrath,0.3006760923839295,0.41379310344827586,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.3333333333333333,"[""Mathcore Dissonant Wrath"", ""Spectral Glow"", ""Raw Black Metal Mayhem"", ""Deathcore Breakdown Wrath"", ""Neo-Soul Rhythm Motown"", ""Hyperpop Glitch Digital"", ""Dark Cabaret"", ""Crystal Arpeggio"", ""Crank Wave"", ""Synthwave Guitar Digital""]","[0.9911657687449283, 0.9852367800083878, 0.985133225404079, 0.9824519936579189, 0.9804899764117667, 0.9802225055493471, 0.980101896218644, 0.9795704509562828, 0.977703942789559, 0.9757967283530411]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,0,1,1,1,1,1,890,Neo-Soul Rhythm Sweet,,ok,0.8974358974358975,0.9880178385237505,1.0,1.0,Neo-Soul Rhythm Groove,0.06265693257491381,0.8333333333333334,1.0,1.0,1.0,1.0,"[""Neo-Soul Rhythm Groove"", ""Philadelphia Soul Groove"", ""Neo-Soul Rhythm Gospel"", ""Nashville Session Dusty"", ""Philadelphia Soul Sweet"", ""Nostalgic VHS"", ""Indian Classical Sitar Moonrise"", ""Memphis Soul Groove"", ""Americana Alt Dusty"", ""Americana Alt Outlaw""]","[0.9838450563766798, 0.9827924871786639, 0.9822240746590397, 0.9821205754675169, 0.9804822203258416, 0.9796094284747794, 0.9791428206630108, 0.9782792502959713, 0.9781561842422034, 0.9776628187016534]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,0,1,1,973,Nashville Session Pickin,,ok,0.5660377358490566,0.7618338705327781,0.5555555555555556,0.5555555555555556,Qawwali Devotional,0.2935405276990128,0.5769230769230769,0.5555555555555556,0.7142857142857143,0.5555555555555556,1.0,"[""Qawwali Devotional"", ""Country Telecaster Rambler"", ""Somali Hip Hop"", ""Prepared Guitar Glitch"", ""Country Rock Twang Twang"", ""Americana Alt Outlaw"", ""Microtonal Fusion Glitch"", ""Power Pop Hook"", ""Lo-Fi Bedroom Pop Indie"", ""Country Rock Twang Pickin""]","[0.9786193921938133, 0.9691176961174489, 0.9681344790168189, 0.9677623562227494, 0.9663732966535193, 0.9651186332970232, 0.9641032387877791, 0.9626225575644681, 0.9622557297267692, 0.9595065241704513]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,1,1,1,420,Mongolian Throat,,ok,0.6491228070175439,0.7896728796982957,0.4444444444444444,0.4444444444444444,Oboe Classical,0.24205908648101657,0.7083333333333334,0.4444444444444444,0.6153846153846153,0.4444444444444444,1.0,"[""Oboe Classical"", ""Microtonal Fusion Drift"", ""Dream Pop Indie"", ""Philadelphia Soul Smooth"", ""Portuguese Fado"", ""Skweee Synth"", ""Tokyo Ambient"", ""Lo-Fi Bedroom Pop Shimmer"", ""Ethereal Wave"", ""Ambient Guitar Loop""]","[0.9897588727972298, 0.9802337154422087, 0.9784893614642041, 0.9766629789339631, 0.9759067965967673, 0.9756298483647794, 0.9755567218804428, 0.9737863152689261, 0.9737208858815594, 0.9735799382813833]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,1,1,1,667,Glitch Noise Drift,,ok,0.6271186440677966,0.5322451015844452,0.2857142857142857,0.2857142857142857,Deathcore Breakdown Venom,0.40252101400021517,0.41379310344827586,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.3333333333333333,"[""Deathcore Breakdown Venom"", ""Prepared Guitar Drift"", ""Shimmer Guitar"", ""Granular Texture Flux"", ""Modern R&B Philly"", ""Granular Texture Glitch"", ""Synthwave Guitar Digital"", ""Nashville Sound"", ""French Touch"", ""MPB Brazilian""]","[0.9875973549924333, 0.9850357797464182, 0.983886673237636, 0.9838087077939395, 0.9798573167050852, 0.9788139090369327, 0.9780801453579403, 0.9779886907341003, 0.9775090876487623, 0.976551768554373]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,0,1,1,1,1,1,793,Power Metal Epic Fury,,ok,0.9743589743589743,0.9929449142613885,1.0,1.0,Sludge Metal Wrath,0.05040627403355716,0.9444444444444444,1.0,1.0,1.0,1.0,"[""Sludge Metal Wrath"", ""Trap Metal Aggressive"", ""Sludge Metal Rage"", ""Inspiring Uplift"", ""Epic Orchestral Rock"", ""Italian Disco"", ""Desert Rock Fuzz"", ""Southern Soul Gospel Sweet"", ""Gothic Rock Reverb"", ""Brown Sound""]","[0.9303945097231217, 0.9133409828021534, 0.9070968510793175, 0.902525892651725, 0.8999272080376463, 0.8953195177179344, 0.8931234034588169, 0.890058369172309, 0.887496227826908, 0.8817540010949525]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,0,0,1,1,1,1,156,Mariachi Brass,,ok,0.7441860465116279,0.9358096317727572,0.8,0.8,Afrobeat Guitar Sahara,0.12506044514819184,0.6818181818181818,0.8888888888888888,0.888888888888889,0.8,1.0,"[""Afrobeat Guitar Sahara"", ""Afrobeat Guitar Tropical"", ""Conga Afro"", ""Afrobeat Guitar Mystic"", ""Soul Clap Philly"", ""Acid Jazz Funk Vibe"", ""Japanese Enka Heritage"", ""Outsider House"", ""Chicago Soul Motown"", ""Greek Rebetiko""]","[0.9832021390159581, 0.9824723663686296, 0.9813628102109043, 0.9808729011112957, 0.9804088698569852, 0.9803875594295501, 0.9796697408512223, 0.9784147913360387, 0.9769269313526676, 0.9757797723324197]"
FeatureNN,protocol_ab_unified_evaluator_v1,0,1,1,0,0,0,0,0,1,329,Desert Blues,,ok,0.6037735849056604,0.79790144781963,0.5555555555555556,0.5555555555555556,Contemporary Jazz Blue,0.2502138881622963,0.5,0.5555555555555556,0.7142857142857143,1.0,0.5555555555555556,"[""Contemporary Jazz Blue"", ""Acid Jazz Funk Crescendo"", ""Latin Rock Fusion Sunset"", ""Deep House Bass"", ""Dancy Synthpop"", ""Synth Pop Hazy"", ""Acid Jazz Groove"", ""Gypsy Jazz Manouche Improv"", ""Samba Funk"", ""Country Rock Twang Frontier""]","[0.985253806166152, 0.983758062511146, 0.9820816949129576, 0.9820234989568042, 0.9791927425428344, 0.9782384651960183, 0.9779969746380314, 0.976593391065186, 0.9751884170732265, 0.9749074583959634]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,1,1,1,295,Beat Tape Lo-Fi,,ok,0.6666666666666666,0.7757003864276537,0.3333333333333333,0.3333333333333333,Horror Synth,0.2515341775808361,0.7727272727272727,0.3333333333333333,0.5,0.3333333333333333,1.0,"[""Horror Synth"", ""Bossa Nova Guitar"", ""Slavic Choral"", ""Lounge Exotica"", ""Cuban Son"", ""Bossa Nova Acoustic Tropical"", ""Chillhop Downtempo"", ""Chamber Folk"", ""Latin Jazz Nocturne"", ""Mexican Mariachi""]","[0.9940665965272826, 0.9924051829684295, 0.9920341392790686, 0.991570405133152, 0.9908093880913242, 0.990783328808775, 0.9893920243194959, 0.9892676745194368, 0.9892536102712628, 0.9882243675448138]"
FeatureNN,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,330,Detuned Piano,,ok,0.5333333333333333,0.8593072327189611,0.8888888888888888,0.8888888888888888,Field Recording Ambient,0.2552309316179877,0.42424242424242425,0.8888888888888888,0.9411764705882353,1.0,0.8888888888888888,"[""Field Recording Ambient"", ""Acoustic Sim"", ""Acoustic Sim Natural"", ""Acoustic Sim - Warm Room Take"", ""Acoustic Sim - Open Chord Mix"", ""Acoustic Sim - Glass Tone Pass"", ""Acoustic Sim - Natural Body Edit"", ""Acoustic Sim - Bright Air Version"", ""Acoustic Sim - Round Note Cut"", ""Reverse Ambient Flux""]","[0.9902931957435359, 0.9872638569019989, 0.9872638569019989, 0.9872638569019989, 0.9872638569019989, 0.9872638569019989, 0.9872638569019989, 0.9872638569019989, 0.9872638569019989, 0.9819063436434718]"
FeatureNN,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,18,Wet Fusion,,ok,0.4745762711864407,0.5412748545186491,0.4444444444444444,0.4444444444444444,Anime OST Orchestral,0.3392863934552883,0.47619047619047616,0.4444444444444444,0.6153846153846153,0.4444444444444444,1.0,"[""Anime OST Orchestral"", ""Experimental Folk"", ""Southern Soul Gospel Soulful"", ""Western Swing Pickin"", ""Modular Hybrid Drift"", ""Deathcore Breakdown Chaos"", ""Dream Pop Wash"", ""Modern R&B Philly"", ""Flanger Sweep"", ""Granular Texture Echo""]","[0.9864280402592107, 0.9801623108112342, 0.9793044673081029, 0.9791893287124982, 0.9791048596375714, 0.9789132068792467, 0.9786531547079471, 0.978375211230943, 0.9775517241927415, 0.9769374595949231]"
FeatureNN,protocol_ab_unified_evaluator_v1,0,1,1,0,1,1,0,1,1,334,Distorted Cassette,,ok,0.7948717948717948,0.9826413973440212,1.0,1.0,Teen Pop Bubble,0.0960923071574378,0.7575757575757576,1.0,1.0,1.0,1.0,"[""Teen Pop Bubble"", ""IDM Glitch"", ""Trap Metal Wave"", ""Indie Pop Jangle Radio"", ""Power Pop Hazy"", ""Western Swing Dusty"", ""Post-Metal Swell Doom"", ""Folk Metal Acoustic Doom"", ""Trap Metal Bass"", ""Power Pop Charm""]","[0.927960151700121, 0.9237937400927483, 0.9162236620179832, 0.9151584663045528, 0.909661537479759, 0.9058988222717361, 0.9055929164571039, 0.8994307734770168, 0.8955594262870333, 0.8932318109136481]"
FeatureNN,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,1041,Power Pop Dream,,ok,0.5094339622641509,0.7995231873945612,0.5555555555555556,0.5555555555555556,Hyperreal Pop,0.25753244260138936,0.46153846153846156,0.5555555555555556,0.7142857142857143,0.5555555555555556,1.0,"[""Hyperreal Pop"", ""Otaku Pop"", ""Nu Metal 7-String Onslaught"", ""Tabla Fusion"", ""Sludge Metal Mayhem"", ""Funeral Doom Mayhem"", ""Hardstyle Psychedelic Synth"", ""Nu Metal 7-String Chaos"", ""Techno Industrial Neon"", ""Heavy Psych""]","[0.8985765933212757, 0.8957729788977965, 0.8894066980575562, 0.8880292544843165, 0.8831045703983715, 0.8805355971476662, 0.8700039710906675, 0.8690405198071743, 0.8648370146800897, 0.8640414147433232]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,1,1,1,752,Sludge Metal Onslaught,,ok,0.7555555555555555,0.849367781051341,0.6,0.6,Digital Hardcore,0.2132515416937712,0.6842105263157895,0.7777777777777778,0.7499999999999999,0.6,1.0,"[""Digital Hardcore"", ""Trap Metal Bass"", ""K-Pop Shimmer Moonrise"", ""Nu Metal 7-String Doom"", ""Trap Metal Neon"", ""Technical Thrash Wrath"", ""Funeral Doom Chaos"", ""Melodic Death Metal"", ""Neo-Classical Metal"", ""Rave Hardcore""]","[0.9614238944828672, 0.9611637277112459, 0.9469280665979349, 0.9404294401575848, 0.9291744176342519, 0.9289386421399308, 0.9259232380777384, 0.9234368772583073, 0.9169211285152945, 0.9104661960624095]"
FeatureNN,protocol_ab_unified_evaluator_v1,0,0,1,0,0,0,0,0,1,292,Balkan Brass,,ok,0.6491228070175439,0.788987991182737,0.4444444444444444,0.4444444444444444,Visual Kei Glam,0.24248377779145608,0.7083333333333334,0.4444444444444444,0.6153846153846153,0.4444444444444444,1.0,"[""Visual Kei Glam"", ""Karaoke Pop"", ""Zouk Rhythm"", ""Country Telecaster Twang"", ""Americana Alt Dusty"", ""Nostalgic VHS"", ""Sci-Fi Soundtrack"", ""Motown Soul Groove"", ""K-Pop Shimmer Sahara"", ""Djent Polyrythm""]","[0.9764061912063016, 0.9710202493468337, 0.9704181824033055, 0.9661944136565903, 0.9660886092057258, 0.9658907942729941, 0.9649292824753651, 0.9631969694635152, 0.962802573072624, 0.9626618572918935]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,1,1,1,917,Southern Soul Gospel Gospel,,ok,0.782608695652174,0.9113928693289839,0.6,0.6,Bossa Jazz,0.15020703109935224,0.5833333333333334,0.7777777777777778,0.7499999999999999,1.0,0.6,"[""Bossa Jazz"", ""Sitar Fusion"", ""Blue-Eyed Soul"", ""Gypsy Jazz Manouche Crescendo"", ""Smooth Jazz Lead Blue"", ""Deep House Neon"", ""Somali Jazz"", ""Pacific Islander"", ""Modern R&B Gospel"", ""Latin Jazz Crescendo""]","[0.9831244682868198, 0.9781336238118917, 0.9765951762859897, 0.9765252501924194, 0.9726023335435275, 0.9718684832145518, 0.9700876683987164, 0.9698087180467173, 0.9694535183039154, 0.9692578823969636]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,1,1,1,84,Cloud Rap Ethereal,,ok,0.5555555555555556,0.7176541729251308,0.3333333333333333,0.3333333333333333,Rai Algerian,0.29971512914481935,0.30303030303030304,0.3333333333333333,0.5,0.75,0.375,"[""Rai Algerian"", ""Steel Pan Calypso"", ""Chinese Guzheng Ambient"", ""Celtic Folk Sahara"", ""Cuban Son"", ""Reverse Ambient Drift"", ""Japanese City Pop"", ""Dark Ambient Drone Static"", ""Modular Hybrid Void"", ""MPB Brazilian""]","[0.9928623051878775, 0.9899894788223821, 0.9889379334056647, 0.9888512817628102, 0.9873174151500823, 0.9872234119003496, 0.9869145116207863, 0.9865018331198606, 0.986358611446207, 0.9855273507690521]"
FeatureNN,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,714,Overtone Drone Echo,,ok,0.5,0.8358562523682157,0.6666666666666666,0.6666666666666666,Enigmatic World,0.2836016673118409,0.4,0.6666666666666666,0.8,0.6666666666666666,1.0,"[""Enigmatic World"", ""Ambient Drone"", ""Acoustic Sim"", ""Acoustic Sim Natural"", ""Acoustic Sim - Warm Room Take"", ""Acoustic Sim - Open Chord Mix"", ""Acoustic Sim - Glass Tone Pass"", ""Acoustic Sim - Natural Body Edit"", ""Acoustic Sim - Bright Air Version"", ""Acoustic Sim - Round Note Cut""]","[0.9913240645294107, 0.988621173906883, 0.9877388559903325, 0.9877388559903325, 0.9877388559903325, 0.9877388559903325, 0.9877388559903325, 0.9877388559903325, 0.9877388559903325, 0.9877388559903325]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,1,1,1,1,1,1,365,Ghostly Pad,,ok,1.0,0.9997105197294182,1.0,1.0,Rainforest Ambient,0.012895955141463146,1.0,1.0,1.0,1.0,1.0,"[""Rainforest Ambient"", ""Granular Texture Glitch"", ""Granular Texture Flux"", ""Nashville Sound"", ""Granular Texture Aether"", ""Microtonal Fusion Aether"", ""Prepared Guitar Drift"", ""Dream Pop Radio"", ""Indian Classical Sitar Tropical"", ""Microtonal Ambient""]","[0.9913453607784611, 0.9903070901214109, 0.9869513957135381, 0.9828455125553659, 0.9802061691820656, 0.9799975944830832, 0.9786844527908187, 0.9778210731710805, 0.9761100014193526, 0.9752040932609782]"
FeatureNN,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,43,Tremolo Surf,,ok,0.6785714285714286,0.6249105071926381,0.2,0.2,Britpop Dream,0.2769533304634315,0.6666666666666666,0.5555555555555556,0.33333333333333337,0.2,1.0,"[""Britpop Dream"", ""Country Rock Twang Dusty"", ""Country Telecaster Sunrise"", ""Paisley Underground"", ""Witch House Haunted"", ""Creole Zydeco"", ""Space Rock Delay"", ""Country Gospel"", ""Heartland Rock"", ""Country Telecaster Rambler""]","[0.9175029561181755, 0.9150557061105332, 0.9115473924575764, 0.9082405991604694, 0.9075769825581285, 0.9045373241380444, 0.9040563200142573, 0.9036550478259459, 0.902030383952867, 0.9012470771350155]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,1,1,1,1,1,1,26,Saturated Rhythm,,ok,1.0,0.9994503436623803,1.0,1.0,Britpop Jangle,0.01248913944258876,1.0,1.0,1.0,1.0,1.0,"[""Britpop Jangle"", ""Sophisti-Pop"", ""Western Swing Outlaw"", ""Serbian Turbofolk"", ""Creole Zydeco"", ""Country Rock Twang Rambler"", ""Southern Soul Gospel Groove"", ""Glitter Rock"", ""UK Garage Digital"", ""Krautrock Motorik""]","[0.8954247586451664, 0.8862154696847512, 0.8842591576887471, 0.8762720130625986, 0.8727658751898411, 0.8707511900227454, 0.8694942923883665, 0.8536166902459356, 0.8535827687130008, 0.8488465564270896]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,1,1,1,1,1,1,1091,Saturated Rhythm - Alt Take,,ok,1.0,0.9994503436623803,1.0,1.0,Britpop Jangle,0.01248913944258876,1.0,1.0,1.0,1.0,1.0,"[""Britpop Jangle"", ""Sophisti-Pop"", ""Western Swing Outlaw"", ""Serbian Turbofolk"", ""Creole Zydeco"", ""Country Rock Twang Rambler"", ""Southern Soul Gospel Groove"", ""Glitter Rock"", ""UK Garage Digital"", ""Krautrock Motorik""]","[0.8954247586451664, 0.8862154696847512, 0.8842591576887471, 0.8762720130625986, 0.8727658751898411, 0.8707511900227454, 0.8694942923883665, 0.8536166902459356, 0.8535827687130008, 0.8488465564270896]"
FeatureNN,protocol_ab_unified_evaluator_v1,1,1,1,1,1,1,1,1,1,1121,Saturated Rhythm - Studio Mix,,ok,1.0,0.9994503436623803,1.0,1.0,Britpop Jangle,0.01248913944258876,1.0,1.0,1.0,1.0,1.0,"[""Britpop Jangle"", ""Sophisti-Pop"", ""Western Swing Outlaw"", ""Serbian Turbofolk"", ""Creole Zydeco"", ""Country Rock Twang Rambler"", ""Southern Soul Gospel Groove"", ""Glitter Rock"", ""UK Garage Digital"", ""Krautrock Motorik""]","[0.8954247586451664, 0.8862154696847512, 0.8842591576887471, 0.8762720130625986, 0.8727658751898411, 0.8707511900227454, 0.8694942923883665, 0.8536166902459356, 0.8535827687130008, 0.8488465564270896]"
