acc_at_0_1,cosine,edit_cost,effective_k,k,legacy_module_jaccard,method,metric_impl,module,norm_l2,provenance_effective_exemplars,provenance_entropy_norm,provenance_max_weight,query_idx,query_name,recall,skip_reason,source_method,status,switch_accuracy,switch_f1,switch_precision,switch_recall,temperature,topk_names,topk_scores,weights
0.6037735849056604,0.9216313767859604,8.2080771738,5,5,0.42857142857142855,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.42857142857142855,0.1293317405929195,4.1752230304,0.9353774717,0.3004264738,277,Yacht Rock Smooth,0.5714285714285714,,FeatureNN,ok,0.5555555555555556,0.6,0.42857142857142855,1.0,0.05,"[""Southern Rock"", ""Hardstyle Psychedelic Digital"", ""Rocksteady Groove"", ""Post-Metal Swell Rage"", ""Motorcycle Rock""]","[0.9184365397826311, 0.9176964327697267, 0.8991380206914819, 0.8657877996921969, 0.8606147700617105]","[0.3004264737885253, 0.2960122694193204, 0.20422711076065173, 0.10481828613168079, 0.09451585989982177]"
0.8,0.880835913989633,4.3529875906,5,5,0.6,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.6,0.18620545013576736,4.9509265022,0.9969859028,0.2339115505,749,Sludge Metal Wrath,0.7368421052631579,,FeatureNN,ok,0.7777777777777778,0.7499999999999999,0.6,1.0,0.05,"[""Ska Upstroke"", ""Trap Metal Aggressive"", ""Power Metal Epic Fury"", ""Post-Metal Swell Onslaught"", ""Desert Rock Fuzz""]","[0.9414960206982578, 0.9363800074881301, 0.9303945097231217, 0.9303394163700303, 0.9285237617203844]","[0.23391155052009002, 0.21116140432708175, 0.18733769336940692, 0.1871313858182655, 0.18045796596515581]"
0.59375,0.6916568896417976,11.0375777624,5,5,0.3333333333333333,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.3333333333333333,0.2584102667315509,4.9567062949,0.9971782809,0.2155321896,16,Midwest Emo,0.6086956521739131,,FeatureNN,ok,0.3333333333333333,0.5,0.3333333333333333,1.0,0.05,"[""Modal Jazz"", ""Kraftwerk Style"", ""Stadium Anthem"", ""Cosmic Jazz"", ""Paisley Underground""]","[0.9834093317308457, 0.9825362719666568, 0.982280222720481, 0.9789679383342534, 0.9699704946487163]","[0.21553218955428094, 0.21180140665731986, 0.2107195473040326, 0.19721261327004938, 0.16473424321431723]"
0.578125,0.6978292865793471,10.6577897171,5,5,0.3333333333333333,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.3333333333333333,0.2581257224703654,4.9567062949,0.9971782809,0.2155321896,1070,Midwest Emo Twinkled,0.5833333333333334,,FeatureNN,ok,0.3333333333333333,0.5,0.3333333333333333,1.0,0.05,"[""Modal Jazz"", ""Kraftwerk Style"", ""Stadium Anthem"", ""Cosmic Jazz"", ""Paisley Underground""]","[0.9834093317308457, 0.9825362719666568, 0.982280222720481, 0.9789679383342534, 0.9699704946487163]","[0.21553218955428094, 0.21180140665731986, 0.2107195473040326, 0.19721261327004938, 0.16473424321431723]"
0.59375,0.6916568896417976,11.0375777624,5,5,0.3333333333333333,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.3333333333333333,0.2584102667315509,4.9567062949,0.9971782809,0.2155321896,1114,Midwest Emo - Warm Room Take,0.6086956521739131,,FeatureNN,ok,0.3333333333333333,0.5,0.3333333333333333,1.0,0.05,"[""Modal Jazz"", ""Kraftwerk Style"", ""Stadium Anthem"", ""Cosmic Jazz"", ""Paisley Underground""]","[0.9834093317308457, 0.9825362719666568, 0.982280222720481, 0.9789679383342534, 0.9699704946487163]","[0.21553218955428094, 0.21180140665731986, 0.2107195473040326, 0.19721261327004938, 0.16473424321431723]"
0.59375,0.6916568896417976,11.0375777624,5,5,0.3333333333333333,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.3333333333333333,0.2584102667315509,4.9567062949,0.9971782809,0.2155321896,1144,Midwest Emo - Open Chord Mix,0.6086956521739131,,FeatureNN,ok,0.3333333333333333,0.5,0.3333333333333333,1.0,0.05,"[""Modal Jazz"", ""Kraftwerk Style"", ""Stadium Anthem"", ""Cosmic Jazz"", ""Paisley Underground""]","[0.9834093317308457, 0.9825362719666568, 0.982280222720481, 0.9789679383342534, 0.9699704946487163]","[0.21553218955428094, 0.21180140665731986, 0.2107195473040326, 0.19721261327004938, 0.16473424321431723]"
0.59375,0.6916568896417976,11.0375777624,5,5,0.3333333333333333,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.3333333333333333,0.2584102667315509,4.9567062949,0.9971782809,0.2155321896,1174,Midwest Emo - Glass Tone Pass,0.6086956521739131,,FeatureNN,ok,0.3333333333333333,0.5,0.3333333333333333,1.0,0.05,"[""Modal Jazz"", ""Kraftwerk Style"", ""Stadium Anthem"", ""Cosmic Jazz"", ""Paisley Underground""]","[0.9834093317308457, 0.9825362719666568, 0.982280222720481, 0.9789679383342534, 0.9699704946487163]","[0.21553218955428094, 0.21180140665731986, 0.2107195473040326, 0.19721261327004938, 0.16473424321431723]"
0.59375,0.6916568896417976,11.0375777624,5,5,0.3333333333333333,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.3333333333333333,0.2584102667315509,4.9567062949,0.9971782809,0.2155321896,1204,Midwest Emo - Natural Body Edit,0.6086956521739131,,FeatureNN,ok,0.3333333333333333,0.5,0.3333333333333333,1.0,0.05,"[""Modal Jazz"", ""Kraftwerk Style"", ""Stadium Anthem"", ""Cosmic Jazz"", ""Paisley Underground""]","[0.9834093317308457, 0.9825362719666568, 0.982280222720481, 0.9789679383342534, 0.9699704946487163]","[0.21553218955428094, 0.21180140665731986, 0.2107195473040326, 0.19721261327004938, 0.16473424321431723]"
0.59375,0.6916568896417976,11.0375777624,5,5,0.3333333333333333,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.3333333333333333,0.2584102667315509,4.9567062949,0.9971782809,0.2155321896,1234,Midwest Emo - Bright Air Version,0.6086956521739131,,FeatureNN,ok,0.3333333333333333,0.5,0.3333333333333333,1.0,0.05,"[""Modal Jazz"", ""Kraftwerk Style"", ""Stadium Anthem"", ""Cosmic Jazz"", ""Paisley Underground""]","[0.9834093317308457, 0.9825362719666568, 0.982280222720481, 0.9789679383342534, 0.9699704946487163]","[0.21553218955428094, 0.21180140665731986, 0.2107195473040326, 0.19721261327004938, 0.16473424321431723]"
0.59375,0.6916568896417976,11.0375777624,5,5,0.3333333333333333,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.3333333333333333,0.2584102667315509,4.9567062949,0.9971782809,0.2155321896,1264,Midwest Emo - Round Note Cut,0.6086956521739131,,FeatureNN,ok,0.3333333333333333,0.5,0.3333333333333333,1.0,0.05,"[""Modal Jazz"", ""Kraftwerk Style"", ""Stadium Anthem"", ""Cosmic Jazz"", ""Paisley Underground""]","[0.9834093317308457, 0.9825362719666568, 0.982280222720481, 0.9789679383342534, 0.9699704946487163]","[0.21553218955428094, 0.21180140665731986, 0.2107195473040326, 0.19721261327004938, 0.16473424321431723]"
0.6274509803921569,0.8693411048421118,8.2281197978,5,5,0.5,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.5,0.1807041560614273,4.981017032,0.998843692,0.2236511215,248,Talk Box Funk,0.6,,FeatureNN,ok,0.6666666666666666,0.6666666666666666,0.5,1.0,0.05,"[""Brazilian Funk"", ""Hindi Pop"", ""Future Bass Pluck Beat"", ""Motown Soul Motown"", ""Drum and Bass Synth""]","[0.9856360476580869, 0.9801454579722149, 0.9786672295669067, 0.9777244212222767, 0.9776097120451545]","[0.22365112152028474, 0.20039202054358324, 0.19455423797442045, 0.19092006178834997, 0.19048255817336157]"
0.8205128205128205,0.9638666500562441,2.1791080819,5,5,1.0,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,1.0,0.10115475055442122,4.9928291014,0.9995575942,0.2132050017,1054,Lo-Fi Bedroom Pop Indie,0.7083333333333334,,FeatureNN,ok,1.0,1.0,1.0,1.0,0.05,"[""Jazzy Hip Hop"", ""Introspective Lo-Fi"", ""Country Rock Twang Pickin"", ""Power Pop Hook"", ""Motown Soul Smooth""]","[0.9841259475484545, 0.9816597243604174, 0.9800442108572383, 0.9799521739755304, 0.9786869113990415]","[0.2132050017450817, 0.2029439207874529, 0.19649154817160824, 0.19613019146756958, 0.19122933782828752]"
0.7948717948717948,0.9859492008003543,1.7337717895,5,5,1.0,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,1.0,0.06783356034182594,4.9923121448,0.9995190111,0.2091429172,865,Free Jazz Avantgarde Blue,0.7083333333333334,,FeatureNN,ok,1.0,1.0,1.0,1.0,0.05,"[""Middle Eastern Moonrise"", ""Smooth Jazz Lead Vibe"", ""Amapiano Log Drum"", ""Afrobeat Guitar Sunset"", ""Shamanic Drum""]","[0.9899892948654082, 0.9891647671370468, 0.9885830791039668, 0.9861301189090437, 0.9847094499285567]","[0.20914291715638175, 0.20572231579111638, 0.20334285945631558, 0.19360777095911133, 0.18818413663707498]"
0.8974358974358975,0.988278270104967,1.8206628004,5,5,1.0,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,1.0,0.06940921568562194,4.9684083199,0.9980153719,0.2208626015,343,Emo Piano,0.8823529411764706,,FeatureNN,ok,1.0,1.0,1.0,1.0,0.05,"[""Lo-Fi Bedroom Pop Radio"", ""Off-Kilter Indie"", ""Paisley Underground"", ""Space Rock Delay"", ""Kraftwerk Style""]","[0.97750235281825, 0.9751673495965749, 0.9738784304586094, 0.9680507419646079, 0.967303591413899]","[0.22086260147470652, 0.21078543723524598, 0.20542116770501337, 0.18282119127574223, 0.18010960230929182]"
0.6363636363636364,0.9028687691075246,5.8990035394,5,5,0.8333333333333334,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.8333333333333334,0.1960889899092527,4.9876989595,0.9992331638,0.2133206805,645,Deep House Synth,0.42857142857142855,,FeatureNN,ok,0.8888888888888888,0.9090909090909091,1.0,0.8333333333333334,0.05,"[""Latin Rock Fusion Moonrise"", ""Zouk Rhythm"", ""Motown Soul Gospel"", ""Sadcore Slowcore"", ""Power Pop Sparkle""]","[0.950509541102871, 0.9493325373188066, 0.9472024339687579, 0.9453300743433692, 0.9437443167324568]","[0.2133206805476482, 0.2083577387719368, 0.19966768973417406, 0.19232896029308252, 0.18632493065315836]"
0.9230769230769231,0.9935794649735767,0.9288563055,5,5,1.0,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,1.0,0.04649928249559129,4.9993517829,0.9999595962,0.2024636807,999,Americana Alt Outlaw,0.875,,FeatureNN,ok,1.0,1.0,1.0,1.0,0.05,"[""Motown Soul Memphis"", ""Memphis Soul Groove"", ""Chicago Soul Soulful"", ""Indian Classical Sitar Moonrise"", ""Western Swing Pickin""]","[0.9826910642944798, 0.9825037175126843, 0.9821945745493028, 0.9819325933515464, 0.9810562774330107]","[0.20246368068970194, 0.20170648178322398, 0.20046320645182383, 0.1994156015577411, 0.19595102951750928]"
0.7441860465116279,0.9686758856836537,3.1808432923,5,5,0.8,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.8,0.08668474996013177,4.9987574648,0.9999226142,0.2045111647,498,Spanish Guitar,0.6818181818181818,,FeatureNN,ok,0.8888888888888888,0.888888888888889,0.8,1.0,0.05,"[""Cuban Son"", ""Mexican Mariachi"", ""Kalimba Melody"", ""Rai Algerian"", ""Smooth Jazz Lead Improv""]","[0.990430076910109, 0.989534026396788, 0.9893435158172075, 0.9892744560255258, 0.9879608028497373]","[0.2045111646599404, 0.20087876334454116, 0.20011482905180095, 0.19983862207553868, 0.1946566208681788]"
0.6833333333333333,0.7936160045587437,12.3165515014,5,5,0.3333333333333333,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.3333333333333333,0.23487055323938089,4.9948915353,0.9996843556,0.2104754787,118,Flamenco Fusion,0.5,,FeatureNN,ok,0.3333333333333333,0.5,1.0,0.3333333333333333,0.05,"[""Fender Rhodes Jazz"", ""Bossa Jazz"", ""City Pop Smooth"", ""Funeral Doom Venom"", ""Pacific Islander""]","[0.9807045820834812, 0.9792375727316939, 0.9771611769877575, 0.97686287722151, 0.9766675553498904]","[0.2104754786739134, 0.20438980276111815, 0.19607574792233284, 0.19490944346971134, 0.19414952717292436]"
0.6226415094339622,0.8407734551321833,9.5841170564,5,5,0.5555555555555556,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.5555555555555556,0.21913628148089404,4.9318505123,0.9957596844,0.2369681935,983,Country Rock Twang Outlaw,0.6538461538461539,,FeatureNN,ok,0.5555555555555556,0.7142857142857143,0.5555555555555556,1.0,0.05,"[""Russian Synthpop"", ""Hyperpop Glitch Beat"", ""Eurodance 90s"", ""Persian Classical Fusion"", ""Punk Rock Raw""]","[0.9662683166691004, 0.9614786533882892, 0.9565849907907884, 0.9520872222688197, 0.9508291474984878]","[0.23696819348093776, 0.21532158650472996, 0.19524582581850594, 0.17844921294181934, 0.17401518125400683]"
0.48717948717948717,0.9466097828156865,5.087764198,5,5,1.0,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,1.0,0.1791446118520157,4.9855800499,0.9991047001,0.2158762955,332,Dirty South Trap,0.3939393939393939,,FeatureNN,ok,1.0,1.0,1.0,1.0,0.05,"[""Bubblegum Bass"", ""Soulful Crooner"", ""Multicultural Fusion"", ""Tweed Breakup"", ""Tweed Breakup - Vintage Drive Mix""]","[0.9873760424302696, 0.9855096259642185, 0.9833185711668062, 0.9806098748228187, 0.9806098748228187]","[0.21587629549989348, 0.20796654143682428, 0.1990500125184195, 0.18855357527243133, 0.18855357527243133]"
0.6444444444444445,0.8792766112579531,5.1511058656,5,5,0.8888888888888888,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.8888888888888888,0.23346876541226674,4.9925027086,0.9995335889,0.2112253952,84,Cloud Rap Ethereal,0.6129032258064516,,FeatureNN,ok,0.8888888888888888,0.9411764705882353,0.8888888888888888,1.0,0.05,"[""Rai Algerian"", ""Kalimba Melody"", ""Steel Pan Calypso"", ""Celtic Folk Sahara"", ""Cuban Son""]","[0.9928623051878777, 0.9914512413238508, 0.9899894788223822, 0.9888512817628105, 0.9873174151500825]","[0.21122539516787942, 0.20534767323188918, 0.19943118900534407, 0.19494263160353426, 0.18905311099135302]"
0.6481481481481481,0.832449390093609,10.8401224026,5,5,0.5555555555555556,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.5555555555555556,0.26340849041768877,4.9636953411,0.9977119977,0.2204612814,365,Ghostly Pad,0.5454545454545454,,FeatureNN,ok,0.5555555555555556,0.7142857142857143,0.8333333333333334,0.625,0.05,"[""Rainforest Ambient"", ""Granular Texture Glitch"", ""Granular Texture Flux"", ""Nashville Sound"", ""Microtonal Fusion Aether""]","[0.9913453607784608, 0.990307090121411, 0.9869513957135381, 0.9828455125553659, 0.9799975944830832]","[0.2204612813521615, 0.21593051617390127, 0.20191418560392774, 0.18599599109563592, 0.1756980257743736]"
0.9230769230769231,0.9800532157780744,0.4758123054,5,5,1.0,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,1.0,0.08192548040169512,4.7915256299,0.986451991,0.2544313748,812,Technical Thrash Chaos,0.8333333333333334,,FeatureNN,ok,1.0,1.0,1.0,1.0,0.05,"[""Nu Metal 7-String Onslaught"", ""Technical Thrash Rage"", ""Hardstyle Psychedelic Cyber"", ""Technical Thrash Mayhem"", ""Heavy Psych""]","[0.9790187424372703, 0.976555250837382, 0.9616738504921404, 0.9615680185448461, 0.9505737720948169]","[0.2544313747765851, 0.24219939190175999, 0.17985182428925942, 0.1794715455118906, 0.14404586352050489]"
0.5660377358490566,0.8171364730155117,10.4544584201,5,5,0.5555555555555556,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.5555555555555556,0.23529947941700824,4.9899064162,0.999381775,0.217071061,938,Modern R&B Sweet,0.5769230769230769,,FeatureNN,ok,0.5555555555555556,0.7142857142857143,0.5555555555555556,1.0,0.05,"[""Shamanic Drum"", ""Amapiano Log Drum"", ""Middle Eastern Moonrise"", ""Mexican Mariachi"", ""Yoruba Praise""]","[0.9950764273004652, 0.9910124642266697, 0.990190627664286, 0.9895766617914561, 0.9888042397249157]","[0.21707106100787432, 0.20012566786295063, 0.19686314212555978, 0.19446057821882412, 0.1914795507847911]"
0.8205128205128205,0.9845488373365405,2.0435859263,5,5,1.0,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,1.0,0.10011596179318899,4.9933330085,0.9995827166,0.2081106617,717,Overtone Drone Static,0.75,,FeatureNN,ok,1.0,1.0,1.0,1.0,0.05,"[""Dark Ambient Drone Flux"", ""Macedonian Brass"", ""Modular Hybrid Void"", ""Reverse Ambient Void"", ""Granular Texture Drift""]","[0.9844360813025983, 0.9835778967864724, 0.9835446360310292, 0.9809556272545004, 0.9795590564513078]","[0.20811066165176942, 0.20456919396997547, 0.20443315670337692, 0.19411696396714795, 0.1887700237077304]"
0.5217391304347826,0.8950185734106063,7.8481448088,5,5,0.7142857142857143,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.7142857142857143,0.194393511317938,4.8568484352,0.9910030646,0.2502917319,656,UK Garage Wave,0.41379310344827586,,FeatureNN,ok,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.05,"[""Disco Funk"", ""Western Swing Frontier"", ""Hi-NRG Dance"", ""Afrobeat Guitar Andean"", ""Spanky Funk""]","[0.9702382302821395, 0.9663092709005316, 0.9540848092086553, 0.9519584833897575, 0.9489446945501615]","[0.2502917318946057, 0.2313768988061819, 0.18119227199047813, 0.1736483413156547, 0.16349075599307966]"
0.6938775510204082,0.9018967156953962,7.6654582531,5,5,0.625,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.625,0.16403775834112114,4.8240252128,0.9889420751,0.2639837239,1048,Power Pop Hazy,0.6538461538461539,,FeatureNN,ok,0.6666666666666666,0.7692307692307693,0.625,1.0,0.05,"[""Nu Metal 7-String Doom"", ""Scandinavian Black Metal"", ""Teen Pop Bubble"", ""Trap Metal Wave"", ""IDM Glitch""]","[0.9503322648928423, 0.9409445849523221, 0.9330637348369025, 0.9301598992820214, 0.9233814917121139]","[0.2639837238674813, 0.2187947006998202, 0.186889371981063, 0.17634461793835302, 0.1539875855132824]"
0.6296296296296297,0.8498121115218185,10.5293570196,5,5,0.5555555555555556,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.5555555555555556,0.24796088018429935,4.9806512201,0.9988222088,0.2240539606,504,Sub-Bass Drone,0.5151515151515151,,FeatureNN,ok,0.5555555555555556,0.7142857142857143,0.8333333333333334,0.625,0.05,"[""Dark Ambient Drone Prism"", ""Granular Texture Glitch"", ""Lush Reverb Pad"", ""Dark Ambient Drone Glitch"", ""Drone Folk""]","[0.9921096350963776, 0.9860527712738485, 0.9855224704821414, 0.9843597373212789, 0.9836481709774159]","[0.22405396059991448, 0.19849216770219721, 0.19639808121566685, 0.191883604738332, 0.1891721857438895]"
0.5849056603773585,0.8104784397732604,10.3564950153,5,5,0.5555555555555556,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.5555555555555556,0.2420850807565738,4.9307159892,0.9956941401,0.2301626538,461,Power Ballad,0.4444444444444444,,FeatureNN,ok,0.5555555555555556,0.7142857142857143,1.0,0.5555555555555556,0.05,"[""Drum and Bass Digital"", ""Oriental Synth"", ""Math Rock Crystal"", ""Math Rock Crystal - Alt Take"", ""Math Rock Crystal - Studio Mix""]","[0.9800746027969731, 0.9795768040751829, 0.9679638076016133, 0.9679638076016133, 0.9679638076016133]","[0.23016265375548034, 0.22788252952196966, 0.18065160557418333, 0.18065160557418333, 0.18065160557418333]"
0.8717948717948718,0.9839813502724445,1.8116905807,5,5,1.0,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,1.0,0.08081318518220712,4.9878676536,0.9992464544,0.2123610416,281,2-Step Garage,0.8529411764705882,,FeatureNN,ok,1.0,1.0,1.0,1.0,0.05,"[""Garage Funk"", ""Riot Grrrl Raw"", ""Piano House"", ""Glitch Hop"", ""Hindi Pop""]","[0.987371056731285, 0.9869997551682907, 0.9836962074873552, 0.9818970760071559, 0.9815960689364168]","[0.21236104158779062, 0.2107898828119154, 0.19731291461864706, 0.19033929410594239, 0.18919686687570464]"
0.6818181818181818,0.8918693609877039,6.3025189303,5,5,0.8333333333333334,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.8333333333333334,0.2121274577381005,4.9536815391,0.9971046175,0.2296680744,593,Trap Metal Pulse,0.5357142857142857,,FeatureNN,ok,0.8888888888888888,0.9090909090909091,1.0,0.8333333333333334,0.05,"[""Britpop Charm"", ""Latin Rock Fusion Andean"", ""K-Pop Shimmer Heritage"", ""Memphis Soul"", ""90s Alt Rock Clean""]","[0.9479403792157123, 0.9439422561091916, 0.9394165625017117, 0.9389355712862353, 0.933723050507657]","[0.22966807436134867, 0.2120183122524828, 0.19367059991347174, 0.19181645533958627, 0.1728265581331104]"
0.5,0.8181036417338262,9.5369403145,5,5,0.6666666666666666,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.6666666666666666,0.2531824330339334,4.8443295725,0.9901332488,0.255036142,429,Neo-Classical Metal,0.4444444444444444,,FeatureNN,ok,0.6666666666666666,0.8,1.0,0.6666666666666666,0.05,"[""Trap Metal Digital"", ""Trap Metal Bass"", ""Trap Metal Wave"", ""Teen Pop Bubble"", ""Digital Hardcore""]","[0.948050222662608, 0.9416123104924685, 0.934736649431916, 0.9258523796367982, 0.9252729666932002]","[0.2550361419595947, 0.22422433021474797, 0.19541662222577352, 0.16360392376487465, 0.16171898183500916]"
0.7435897435897436,0.9743847002836911,2.1430244159,5,5,1.0,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,1.0,0.08860889541444265,4.9949011606,0.9996845269,0.2105191477,845,Gypsy Jazz Manouche Crescendo,0.5833333333333334,,FeatureNN,ok,1.0,1.0,1.0,1.0,0.05,"[""Pacific Islander"", ""Latin Jazz Groove"", ""Spring Reverb Twang"", ""Chicago Soul Philly"", ""Somali Jazz""]","[0.9904121543034063, 0.9887438944335262, 0.9871098435302315, 0.9869783241155494, 0.9858754370242935]","[0.21051914765038304, 0.20361102108917153, 0.19706436400851135, 0.1965466893534863, 0.1922587778984477]"
0.6136363636363636,0.9419077962435911,5.1379179624,5,5,0.8333333333333334,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.8333333333333334,0.15239493272185672,4.8586678116,0.9913929307,0.2634127293,603,Hyperpop Glitch Cyber,0.39285714285714285,,FeatureNN,ok,0.8888888888888888,0.9090909090909091,1.0,0.8333333333333334,0.05,"[""Hyperpop Glitch Bass"", ""Persian Classical Fusion"", ""Power Pop Radio"", ""Mathcore Dissonant Rage"", ""Latin Rock Fusion Heritage""]","[0.9682761031050773, 0.9553571266991452, 0.9523941594676713, 0.9467720199648613, 0.9464050980501368]","[0.26341272930722653, 0.2034341950883603, 0.1917290624367945, 0.17133838353602746, 0.17008562963159118]"
0.7948717948717948,0.9818705198085236,1.8895479383,5,5,1.0,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,1.0,0.08230419744562316,4.9397810243,0.9961950485,0.2269189323,977,Country Rock Twang Twang,0.6666666666666666,,FeatureNN,ok,1.0,1.0,1.0,1.0,0.05,"[""Country Rock Twang Pickin"", ""Power Pop Hook"", ""Smooth Jazz Lead Blue"", ""Jazzy Hip Hop"", ""Pastoral Folk""]","[0.9843238225597946, 0.9832831075938104, 0.9776008177954607, 0.9735145154116438, 0.9697852292515368]","[0.22691893226974594, 0.22224458903798283, 0.19836975364540893, 0.1828025638151182, 0.1696641612317441]"
0.5576923076923077,0.751825141280794,10.2973327379,5,5,0.5714285714285714,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.5714285714285714,0.26463964471603635,4.9799555787,0.9987663655,0.221342711,916,Southern Soul Gospel Soulful,0.4166666666666667,,FeatureNN,ok,0.6666666666666666,0.7272727272727272,0.6666666666666666,0.8,0.05,"[""Dark Ambient Drone Aether"", ""Granular Texture Echo"", ""Indie Folk Fingerstyle"", ""Anime OST Orchestral"", ""Manila Sound""]","[0.9889135125987137, 0.985702646148042, 0.9819892375504592, 0.9814802686385449, 0.9806430006970186]","[0.22134271099319272, 0.20757545245055917, 0.19271775859930676, 0.190765962530193, 0.18759811542674834]"
0.6666666666666666,0.9325535975704825,5.439505559,5,5,0.6666666666666666,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.6666666666666666,0.12316417459844799,4.9947279818,0.9996742918,0.2111771688,220,Sega Mauritian,0.5454545454545454,,FeatureNN,ok,0.7777777777777778,0.8,0.6666666666666666,1.0,0.05,"[""Soulful Crooner"", ""Smooth Jazz Sax"", ""Synth Pop Indie"", ""Bubblegum Bass"", ""Synthwave Guitar Wave""]","[0.9952575381263091, 0.9931060701814605, 0.9923417806014172, 0.990954246259774, 0.9909028253565644]","[0.21117716875855236, 0.20228307638074663, 0.1992145317459871, 0.19376219461262242, 0.19356302850209162]"
0.8461538461538461,0.9839405184308381,1.7591007575,5,5,1.0,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,1.0,0.07173791877348903,4.9869998578,0.9991896004,0.2127107296,869,Free Jazz Avantgarde Crescendo,0.75,,FeatureNN,ok,1.0,1.0,1.0,1.0,0.05,"[""Afrobeat Guitar Sunset"", ""Complex Jazz Fusion Improv"", ""Macedonian Brass"", ""Steel Pan Calypso"", ""Latin Jazz Nocturne""]","[0.9860190370873886, 0.9853331856699137, 0.9830366644188812, 0.9801493040895617, 0.9798265672692849]","[0.21271072962560994, 0.209812890822811, 0.20039405687168202, 0.18914965097631473, 0.1879326717035823]"
0.717391304347826,0.893214766852564,5.6059214245,5,5,0.6,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.6,0.15825491783600992,4.996325216,0.9997721329,0.2083637485,241,Stripped Acoustic,0.65,,FeatureNN,ok,0.7777777777777778,0.7499999999999999,0.6,1.0,0.05,"[""Country Telecaster Outlaw"", ""Gypsy Jazz Manouche Velvet"", ""Indian Classical Sitar Moonrise"", ""Nashville Session Rambler"", ""Chicago Soul Philly""]","[0.9792304981613804, 0.9780734713708072, 0.9769757823418728, 0.9759926296471515, 0.9755466648064508]","[0.2083637485032036, 0.20359745964569673, 0.199176432386339, 0.19529826868499817, 0.1935640907797625]"
0.7692307692307693,0.9727349794107766,2.2190650735,5,5,1.0,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,1.0,0.09592636607954037,4.9928953295,0.9995557693,0.2085580132,831,Complex Jazz Fusion Groove,0.625,,FeatureNN,ok,1.0,1.0,1.0,1.0,0.05,"[""Nigerian Afrobeat"", ""Reggae Skank Voyage"", ""Amapiano Log Drum"", ""Jazz Organ Trio"", ""Latin Jazz Smoky""]","[0.9957381486685839, 0.9948314360036485, 0.9947743841506596, 0.9918094103766355, 0.9908827235002032]","[0.2085580131856653, 0.2048100552656756, 0.20457649267952646, 0.19279789756993948, 0.18925754129919306]"
0.6458333333333334,0.8177303000163872,6.7474611925,5,5,0.7142857142857143,EPR-K5,epr_rcpp_softmax_topk_observed_kb_range,0.7142857142857143,0.21853313251809994,4.9928902076,0.9995595979,0.2118244725,534,Reggae Skank Mystic,0.6666666666666666,,FeatureNN,ok,0.7777777777777778,0.8333333333333333,0.7142857142857143,1.0,0.05,"[""Nightcore Speed"", ""Microtonal Fusion Prism"", ""Soul Clap Soulful"", ""Rotary Speaker"", ""Neo-Psychedelia""]","[0.9839056388002101, 0.9823116562057315, 0.9801859358289569, 0.9799748601351115, 0.9786134771424291]","[0.2118244725452091, 0.20517808721478017, 0.19663788943269064, 0.1958095295502897, 0.19055002125703033]"
