query_song,condition,method,alpha,top_k,top1_song,topk_songs,l2,acc@0.1,recall,cosine,module,relevant_total,recall@k,mrr,ndcg@k
Deep House Wave,truncate_50,fixed_fusion_a0.50,0.5,5,Deep House Warm,"[""Deep House Warm"", ""Deep Dub"", ""Minimal Wave"", ""Crank Wave"", ""Hip House""]",182.5212002550851,0.3541666666666667,0.2857142857142857,0.0006651043772427514,0.6666666666666666,131.0,0.0,0.0,0.0
Deep House Wave,truncate_50,fixed_fusion_a0.70,0.7,5,Deep House Warm,"[""Deep House Warm"", ""Deep Dub"", ""Minimal Wave"", ""Crank Wave"", ""New Wave Clean""]",182.5212002550851,0.3541666666666667,0.2857142857142857,0.0006651043772427514,0.6666666666666666,131.0,0.0,0.0,0.0
Deep House Wave,truncate_50,fixed_fusion_a1.00,1.0,5,Deep House Warm,"[""Deep House Warm"", ""Deep Dub"", ""Minimal Wave"", ""Crank Wave"", ""New Wave Clean""]",182.5212002550851,0.3541666666666667,0.2857142857142857,0.0006651043772427514,0.6666666666666666,131.0,0.0,0.0,0.0
Deep House Wave,truncate_50,adaptive_fusion,0.55,5,Deep House Warm,"[""Deep House Warm"", ""Deep Dub"", ""Minimal Wave"", ""Crank Wave"", ""New Wave Clean""]",182.5212002550851,0.3541666666666667,0.2857142857142857,0.0006651043772427514,0.6666666666666666,131.0,0.0,0.0,0.0
Deep House Wave,truncate_30,fixed_fusion_a0.00,0.0,5,Blue-Eyed Soul,"[""Blue-Eyed Soul"", ""City Pop Smooth"", ""Quirky Indie"", ""Acid Jazz Groove"", ""Barbershop Quartet""]",199.72636071467306,0.2916666666666667,0.21428571428571427,0.00043112483722684033,0.6666666666666666,131.0,0.0,0.0,0.0
Deep House Wave,truncate_30,fixed_fusion_a0.30,0.3,5,Deep House Warm,"[""Deep House Warm"", ""Deep Dub"", ""Minimal Wave"", ""Crank Wave"", ""Hip House""]",182.5212002550851,0.3541666666666667,0.2857142857142857,0.0006651043772427514,0.6666666666666666,131.0,0.0,0.0,0.0
Deep House Wave,truncate_30,fixed_fusion_a0.50,0.5,5,Deep House Warm,"[""Deep House Warm"", ""Deep Dub"", ""Minimal Wave"", ""Crank Wave"", ""Hip House""]",182.5212002550851,0.3541666666666667,0.2857142857142857,0.0006651043772427514,0.6666666666666666,131.0,0.0,0.0,0.0
Deep House Wave,truncate_30,fixed_fusion_a0.70,0.7,5,Deep House Warm,"[""Deep House Warm"", ""Deep Dub"", ""Minimal Wave"", ""Crank Wave"", ""New Wave Clean""]",182.5212002550851,0.3541666666666667,0.2857142857142857,0.0006651043772427514,0.6666666666666666,131.0,0.0,0.0,0.0
Deep House Wave,truncate_30,fixed_fusion_a1.00,1.0,5,Deep House Warm,"[""Deep House Warm"", ""Deep Dub"", ""Minimal Wave"", ""Crank Wave"", ""New Wave Clean""]",182.5212002550851,0.3541666666666667,0.2857142857142857,0.0006651043772427514,0.6666666666666666,131.0,0.0,0.0,0.0
Deep House Wave,truncate_30,adaptive_fusion,0.7,5,Deep House Warm,"[""Deep House Warm"", ""Deep Dub"", ""Minimal Wave"", ""Crank Wave"", ""New Wave Clean""]",182.5212002550851,0.3541666666666667,0.2857142857142857,0.0006651043772427514,0.6666666666666666,131.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,awgn_20db,fixed_fusion_a0.00,0.0,5,Tropical House,"[""Tropical House"", ""Synth Funk"", ""Funky Bassline"", ""South African House"", ""Talk Box Funk""]",159.76307368754874,0.46875,0.25,0.000214214784779737,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,awgn_20db,fixed_fusion_a0.30,0.3,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Synth Funk"", ""Funky Bassline"", ""South African House""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,awgn_20db,fixed_fusion_a0.50,0.5,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Synth Funk"", ""Funky Bassline"", ""South African House""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,awgn_20db,fixed_fusion_a0.70,0.7,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Synth Funk"", ""Funky Bassline"", ""South African House""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,awgn_20db,fixed_fusion_a1.00,1.0,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Future Bass Sparkle"", ""Nu Metal 7-String Doom"", ""Britpop Radio"", ""Dungeon Core""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.009259259259259259,0.3333333333333333,0.16958010263680806
Deathcore Breakdown Onslaught,awgn_20db,adaptive_fusion,0.55,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Synth Funk"", ""Funky Bassline"", ""South African House""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,awgn_10db,fixed_fusion_a0.00,0.0,5,Smooth Operator,"[""Smooth Operator"", ""Funky Bassline"", ""Cosmic Jazz"", ""Tropical House"", ""Talk Box Funk""]",9.74946373233344,0.5957446808510638,0.25,0.7714738687112964,0.5,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,awgn_10db,fixed_fusion_a0.30,0.3,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Funky Bassline"", ""Cosmic Jazz"", ""Tropical House""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,awgn_10db,fixed_fusion_a0.50,0.5,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Funky Bassline"", ""Cosmic Jazz"", ""Tropical House""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,awgn_10db,fixed_fusion_a0.70,0.7,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Funky Bassline"", ""Cosmic Jazz"", ""Tropical House""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,awgn_10db,fixed_fusion_a1.00,1.0,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Future Bass Sparkle"", ""Nu Metal 7-String Doom"", ""Britpop Radio"", ""Dungeon Core""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.009259259259259259,0.3333333333333333,0.16958010263680806
Deathcore Breakdown Onslaught,awgn_10db,adaptive_fusion,0.55,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Funky Bassline"", ""Cosmic Jazz"", ""Tropical House""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,awgn_5db,fixed_fusion_a0.00,0.0,5,Cosmic Jazz,"[""Cosmic Jazz"", ""Kraftwerk Style"", ""Smooth Operator"", ""Funky Bassline"", ""Southern Gothic""]",9.729421412899498,0.5957446808510638,0.25,0.7721161579073386,0.5,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,awgn_5db,fixed_fusion_a0.30,0.3,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Cosmic Jazz"", ""Kraftwerk Style"", ""Smooth Operator"", ""Funky Bassline""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,awgn_5db,fixed_fusion_a0.50,0.5,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Cosmic Jazz"", ""Kraftwerk Style"", ""Smooth Operator"", ""Funky Bassline""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,awgn_5db,fixed_fusion_a0.70,0.7,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Cosmic Jazz"", ""Kraftwerk Style"", ""Smooth Operator"", ""Funky Bassline""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,awgn_5db,fixed_fusion_a1.00,1.0,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Future Bass Sparkle"", ""Nu Metal 7-String Doom"", ""Britpop Radio"", ""Dungeon Core""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.009259259259259259,0.3333333333333333,0.16958010263680806
Deathcore Breakdown Onslaught,awgn_5db,adaptive_fusion,0.68,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Cosmic Jazz"", ""Kraftwerk Style"", ""Smooth Operator"", ""Funky Bassline""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,mp3_128k,fixed_fusion_a0.00,0.0,5,Tropical House,"[""Tropical House"", ""Synth Funk"", ""Smooth Operator"", ""Nepali Folk"", ""Dub Techno""]",159.76307368754874,0.46875,0.25,0.000214214784779737,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,mp3_128k,fixed_fusion_a0.30,0.3,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Synth Funk"", ""Smooth Operator"", ""Nepali Folk""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,mp3_128k,fixed_fusion_a0.50,0.5,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Synth Funk"", ""Smooth Operator"", ""Nepali Folk""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,mp3_128k,fixed_fusion_a0.70,0.7,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Synth Funk"", ""Smooth Operator"", ""Nepali Folk""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,mp3_128k,fixed_fusion_a1.00,1.0,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Future Bass Sparkle"", ""Nu Metal 7-String Doom"", ""Britpop Radio"", ""Dungeon Core""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.009259259259259259,0.3333333333333333,0.16958010263680806
Deathcore Breakdown Onslaught,mp3_128k,adaptive_fusion,0.55,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Synth Funk"", ""Smooth Operator"", ""Nepali Folk""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,mp3_64k,fixed_fusion_a0.00,0.0,5,Tropical House,"[""Tropical House"", ""Synth Funk"", ""Smooth Operator"", ""Nepali Folk"", ""Dubwise Echo""]",159.76307368754874,0.46875,0.25,0.000214214784779737,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,mp3_64k,fixed_fusion_a0.30,0.3,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Synth Funk"", ""Smooth Operator"", ""Nepali Folk""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,mp3_64k,fixed_fusion_a0.50,0.5,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Synth Funk"", ""Smooth Operator"", ""Nepali Folk""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,mp3_64k,fixed_fusion_a0.70,0.7,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Synth Funk"", ""Smooth Operator"", ""Nepali Folk""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,mp3_64k,fixed_fusion_a1.00,1.0,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Future Bass Sparkle"", ""Nu Metal 7-String Doom"", ""Britpop Radio"", ""Dungeon Core""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.009259259259259259,0.3333333333333333,0.16958010263680806
Deathcore Breakdown Onslaught,mp3_64k,adaptive_fusion,0.55,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Synth Funk"", ""Smooth Operator"", ""Nepali Folk""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,mp3_32k,fixed_fusion_a0.00,0.0,5,Tropical House,"[""Tropical House"", ""Smooth Operator"", ""Synth Funk"", ""Nepali Folk"", ""Dubwise Echo""]",159.76307368754874,0.46875,0.25,0.000214214784779737,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,mp3_32k,fixed_fusion_a0.30,0.3,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Smooth Operator"", ""Synth Funk"", ""Nepali Folk""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,mp3_32k,fixed_fusion_a0.50,0.5,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Smooth Operator"", ""Synth Funk"", ""Nepali Folk""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,mp3_32k,fixed_fusion_a0.70,0.7,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Smooth Operator"", ""Synth Funk"", ""Nepali Folk""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,mp3_32k,fixed_fusion_a1.00,1.0,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Future Bass Sparkle"", ""Nu Metal 7-String Doom"", ""Britpop Radio"", ""Dungeon Core""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.009259259259259259,0.3333333333333333,0.16958010263680806
Deathcore Breakdown Onslaught,mp3_32k,adaptive_fusion,0.65,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Tropical House"", ""Smooth Operator"", ""Synth Funk"", ""Nepali Folk""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,reverb_rt60_0.6,fixed_fusion_a0.00,0.0,5,Smooth Operator,"[""Smooth Operator"", ""Tropical House"", ""Nepali Folk"", ""Native American Flute"", ""Polka Accordion""]",9.74946373233344,0.5957446808510638,0.25,0.7714738687112964,0.5,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,reverb_rt60_0.6,fixed_fusion_a0.30,0.3,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Tropical House"", ""Nepali Folk"", ""Native American Flute""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,reverb_rt60_0.6,fixed_fusion_a0.50,0.5,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Tropical House"", ""Nepali Folk"", ""Native American Flute""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,reverb_rt60_0.6,fixed_fusion_a0.70,0.7,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Tropical House"", ""Nepali Folk"", ""Native American Flute""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,reverb_rt60_0.6,fixed_fusion_a1.00,1.0,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Future Bass Sparkle"", ""Nu Metal 7-String Doom"", ""Britpop Radio"", ""Dungeon Core""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.009259259259259259,0.3333333333333333,0.16958010263680806
Deathcore Breakdown Onslaught,reverb_rt60_0.6,adaptive_fusion,0.65,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Tropical House"", ""Nepali Folk"", ""Native American Flute""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,reverb_rt60_1.0,fixed_fusion_a0.00,0.0,5,Smooth Operator,"[""Smooth Operator"", ""Tropical House"", ""Nepali Folk"", ""Native American Flute"", ""Polka Accordion""]",9.74946373233344,0.5957446808510638,0.25,0.7714738687112964,0.5,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,reverb_rt60_1.0,fixed_fusion_a0.30,0.3,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Tropical House"", ""Nepali Folk"", ""Native American Flute""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,reverb_rt60_1.0,fixed_fusion_a0.50,0.5,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Tropical House"", ""Nepali Folk"", ""Native American Flute""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,reverb_rt60_1.0,fixed_fusion_a0.70,0.7,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Tropical House"", ""Nepali Folk"", ""Native American Flute""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,reverb_rt60_1.0,fixed_fusion_a1.00,1.0,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Future Bass Sparkle"", ""Nu Metal 7-String Doom"", ""Britpop Radio"", ""Dungeon Core""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.009259259259259259,0.3333333333333333,0.16958010263680806
Deathcore Breakdown Onslaught,reverb_rt60_1.0,adaptive_fusion,0.55,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Tropical House"", ""Nepali Folk"", ""Native American Flute""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,truncate_50,fixed_fusion_a0.00,0.0,5,Smooth Operator,"[""Smooth Operator"", ""Nepali Folk"", ""Funky Bassline"", ""Hindi Pop"", ""Acid Jazz Groove""]",9.74946373233344,0.5957446808510638,0.25,0.7714738687112964,0.5,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,truncate_50,fixed_fusion_a0.30,0.3,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Nepali Folk"", ""Funky Bassline"", ""Hindi Pop""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,truncate_50,fixed_fusion_a0.50,0.5,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Nepali Folk"", ""Funky Bassline"", ""Hindi Pop""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,truncate_50,fixed_fusion_a0.70,0.7,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Nepali Folk"", ""Funky Bassline"", ""Hindi Pop""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,truncate_50,fixed_fusion_a1.00,1.0,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Future Bass Sparkle"", ""Nu Metal 7-String Doom"", ""Britpop Radio"", ""Dungeon Core""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.009259259259259259,0.3333333333333333,0.16958010263680806
Deathcore Breakdown Onslaught,truncate_50,adaptive_fusion,0.55,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Smooth Operator"", ""Nepali Folk"", ""Funky Bassline"", ""Hindi Pop""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,truncate_30,fixed_fusion_a0.00,0.0,5,Memphis Rap,"[""Memphis Rap"", ""Funky Bassline"", ""Smooth Operator"", ""Indian Classical"", ""Barbershop Quartet""]",179.45889454716365,0.46875,0.25,0.00036363981260425577,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,truncate_30,fixed_fusion_a0.30,0.3,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Memphis Rap"", ""Funky Bassline"", ""Smooth Operator"", ""Indian Classical""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,truncate_30,fixed_fusion_a0.50,0.5,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Memphis Rap"", ""Funky Bassline"", ""Smooth Operator"", ""Indian Classical""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,truncate_30,fixed_fusion_a0.70,0.7,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Memphis Rap"", ""Funky Bassline"", ""Smooth Operator"", ""Indian Classical""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Deathcore Breakdown Onslaught,truncate_30,fixed_fusion_a1.00,1.0,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Future Bass Sparkle"", ""Nu Metal 7-String Doom"", ""Britpop Radio"", ""Dungeon Core""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.009259259259259259,0.3333333333333333,0.16958010263680806
Deathcore Breakdown Onslaught,truncate_30,adaptive_fusion,0.7,5,Bluegrass Breakdown,"[""Bluegrass Breakdown"", ""Memphis Rap"", ""Funky Bassline"", ""Smooth Operator"", ""Indian Classical""]",229.3877046975736,0.46875,0.1875,0.00036644026494671067,0.3333333333333333,108.0,0.0,0.0,0.0
Black Metal LoFi Raw,awgn_20db,fixed_fusion_a0.00,0.0,5,Cosmic Jazz,"[""Cosmic Jazz"", ""Smooth Operator"", ""Kraftwerk Style"", ""Southern Gothic"", ""Stadium Anthem""]",13.325944738087072,0.625,0.2,0.47569094368179254,0.4,106.0,0.0,0.0,0.0
Black Metal LoFi Raw,awgn_20db,fixed_fusion_a0.30,0.3,5,Cosmic Jazz,"[""Cosmic Jazz"", ""Smooth Operator"", ""Black Metal Lo-Fi - Wall of Gain Edit"", ""Black Metal Lo-Fi - Precision Chug Version"", ""Black Metal Lo-Fi - Heavy Riff Pass""]",13.325944738087072,0.625,0.2,0.47569094368179254,0.4,106.0,0.02830188679245283,0.3333333333333333,0.4468535299918563
Black Metal LoFi Raw,awgn_20db,fixed_fusion_a0.50,0.5,5,Black Metal Lo-Fi - Wall of Gain Edit,"[""Black Metal Lo-Fi - Wall of Gain Edit"", ""Black Metal Lo-Fi - Palm Mute Crush"", ""Black Metal Lo-Fi"", ""Black Metal Lo-Fi - Heavy Riff Pass"", ""Black Metal Lo-Fi - Precision Chug Version""]",0.09472843626738942,0.8974358974358975,0.8,0.9999301786972481,1.0,106.0,0.04716981132075472,1.0,1.0
Black Metal LoFi Raw,awgn_20db,fixed_fusion_a0.70,0.7,5,Black Metal Lo-Fi,"[""Black Metal Lo-Fi"", ""Black Metal Lo-Fi - Steel Edge Mix"", ""Black Metal Lo-Fi - Precision Chug Version"", ""Black Metal Lo-Fi - Wall of Gain Edit"", ""Black Metal Lo-Fi - Heavy Riff Pass""]",0.09472843626738942,0.8974358974358975,0.8,0.9999301786972481,1.0,106.0,0.04716981132075472,1.0,1.0
Black Metal LoFi Raw,awgn_20db,fixed_fusion_a1.00,1.0,5,Black Metal Lo-Fi - Steel Edge Mix,"[""Black Metal Lo-Fi - Steel Edge Mix"", ""Black Metal Lo-Fi - Wall of Gain Edit"", ""Black Metal Lo-Fi"", ""Black Metal Lo-Fi - Palm Mute Crush"", ""Black Metal Lo-Fi - High Gain Forge""]",0.09472843626738942,0.8974358974358975,0.8,0.9999301786972481,1.0,106.0,0.04716981132075472,1.0,1.0
Black Metal LoFi Raw,awgn_20db,adaptive_fusion,0.55,5,Black Metal Lo-Fi - Wall of Gain Edit,"[""Black Metal Lo-Fi - Wall of Gain Edit"", ""Black Metal Lo-Fi - Heavy Riff Pass"", ""Black Metal Lo-Fi - High Gain Forge"", ""Black Metal Lo-Fi - Palm Mute Crush"", ""Black Metal Lo-Fi""]",0.09472843626738942,0.8974358974358975,0.8,0.9999301786972481,1.0,106.0,0.04716981132075472,1.0,1.0
Black Metal LoFi Raw,awgn_10db,fixed_fusion_a0.00,0.0,5,Kraftwerk Style,"[""Kraftwerk Style"", ""Cosmic Jazz"", ""Southern Gothic"", ""Smooth Operator"", ""Nostalgic VHS""]",241.90491799708502,0.423728813559322,0.26666666666666666,-4.4878799529682816e-05,0.4444444444444444,106.0,0.0,0.0,0.0
Black Metal LoFi Raw,awgn_10db,fixed_fusion_a0.30,0.3,5,Kraftwerk Style,"[""Kraftwerk Style"", ""Black Metal Lo-Fi - Wall of Gain Edit"", ""Black Metal Lo-Fi - High Gain Forge"", ""Black Metal Lo-Fi"", ""Black Metal Lo-Fi - Heavy Riff Pass""]",241.90491799708502,0.423728813559322,0.26666666666666666,-4.4878799529682816e-05,0.4444444444444444,106.0,0.03773584905660377,0.5,0.6608397947263839
Black Metal LoFi Raw,awgn_10db,fixed_fusion_a0.50,0.5,5,Black Metal Lo-Fi - Wall of Gain Edit,"[""Black Metal Lo-Fi - Wall of Gain Edit"", ""Black Metal Lo-Fi - High Gain Forge"", ""Black Metal Lo-Fi"", ""Black Metal Lo-Fi - Heavy Riff Pass"", ""Black Metal Lo-Fi - Palm Mute Crush""]",0.09472843626738942,0.8974358974358975,0.8,0.9999301786972481,1.0,106.0,0.04716981132075472,1.0,1.0
Black Metal LoFi Raw,awgn_10db,fixed_fusion_a0.70,0.7,5,Black Metal Lo-Fi - Wall of Gain Edit,"[""Black Metal Lo-Fi - Wall of Gain Edit"", ""Black Metal Lo-Fi - High Gain Forge"", ""Black Metal Lo-Fi - Heavy Riff Pass"", ""Black Metal Lo-Fi - Precision Chug Version"", ""Black Metal Lo-Fi - Palm Mute Crush""]",0.09472843626738942,0.8974358974358975,0.8,0.9999301786972481,1.0,106.0,0.04716981132075472,1.0,1.0
